neutralization_version,object_id,hypothesis_id,engines,direction_source,logic,expected_direction,birth_model,partition,horizon,is_primary_horizon,eligible_row_count,hit_row_count,hit_share,panel_horizon,panel_sample_count,panel_mean_raw_return,panel_mean_benchmark_return,panel_mean_market_excess_return,panel_median_market_excess_return,panel_std_market_excess_return,panel_market_excess_up_rate,hit_horizon,hit_sample_count,hit_mean_raw_return,hit_mean_benchmark_return,hit_mean_market_excess_return,hit_median_market_excess_return,hit_std_market_excess_return,hit_market_excess_up_rate,pooled_hit_mean_market_excess,hit_date_mean_market_excess,hit_date_t_market_excess,non_hit_pooled_mean_market_excess,long_short_spread,long_short_spread_t,long_short_spread_dates,event_rank_ic_mean,event_rank_ic_t,event_rank_ic_dates,factor_rank_ic_mean,factor_rank_ic_t,factor_rank_ic_dates,factor_rank_ic_source,style_r2_mean,style_dates_used,style_exposure_columns,style_neutral_hit_mean,style_neutral_hit_t,style_neutral_hit_dates,style_neutral_hit_pooled_mean,controlled_hit_coefficient,controlled_hit_coefficient_t,controlled_hit_coefficient_dates,segment_available,segment_neutral_hit_mean,segment_neutral_hit_t,style_explained_share,date_count,stock_count_per_date_mean,stock_count_per_date_min,stock_count_per_date_max,cross_sectional_mean_return,market_return,market_excess_date_mean,market_excess_date_t,hit_dates_count,hit_dates_market_excess,non_hit_dates_count,non_hit_dates_market_excess,hit_vs_non_hit_date_difference,hit_vs_non_hit_date_welch_t,hit_share_slope,hit_share_slope_t,date_binary_split_usable,hit_share_median,above_median_hit_share_date_excess,below_median_hit_share_date_excess,median_split_date_difference,median_split_welch_t,event_rows_vs_dates
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_open_v1,VALIDATION,20,True,67166,12120,0.180448,20,67166,-0.010175,-0.00534,-0.004835,-0.025515,0.168036,0.408495,20,12120,-0.023392,-0.007737,-0.015655,-0.034772,0.159019,0.373515,-0.01565466,-0.01206523,-0.887605,-0.00245284,-0.00359214,-1.39643,16,-0.00274602,-0.552131,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.089255,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.0002293,0.220917,15,0.00066686,0.00416742,1.073804,16,True,-0.00098419,-0.554536,1.019005,16,4197.88,3566,5050,-0.01060147,-0.00197142,-0.00863001,-0.585296,,,,,,,-0.09394282,-0.77633,False,0.13675,0.00437592,-0.02163595,0.02601187,0.875165,12120/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_open_v1,VALIDATION,60,False,67005,12085,0.18036,60,67005,0.040583,0.021223,0.01936,-0.014406,0.337917,0.459264,60,12085,0.022102,-0.005016,0.027118,-0.010431,0.234136,0.470501,0.0271176,0.0107637,0.674516,0.01765263,-0.0058358,-1.172625,16,-0.00411112,-0.89046,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.070471,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00094688,-0.476044,15,0.00036792,0.0013478,0.446115,16,True,-0.00141512,-0.398026,1.08797,16,4187.81,3561,5050,0.04433286,0.02781711,0.01651577,1.023366,,,,,,,0.11016797,0.834182,False,0.136684,0.05107833,-0.01804678,0.0691251,2.483144,12085/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_open_v1,OOS,5,False,82619,9898,0.119803,5,82619,-0.021321,-0.01662,-0.004701,-0.007908,0.068439,0.422881,5,9898,-0.032559,-0.024889,-0.00767,-0.007479,0.067415,0.4314,-0.00767033,-0.00568325,-1.256059,-0.00429643,-0.00112178,-1.217341,15,-0.00634723,-1.802231,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.124065,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00223471,-2.093325,15,-0.00129601,-0.00241529,-2.15729,15,True,-0.00144897,-1.968506,0.60679,15,5507.93,5223,5659,-0.02092922,-0.01629265,-0.00463647,-0.992036,,,,,,,-0.03424912,-0.649626,False,0.073511,-0.00707041,-0.00250677,-0.00456363,-0.487971,9898/15
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_open_v1,OOS,10,False,82588,9892,0.119775,10,82588,-0.016537,-0.007839,-0.008698,-0.012625,0.094451,0.412348,10,9892,-0.030759,-0.015895,-0.014864,-0.013035,0.093082,0.418621,-0.01486395,-0.0111231,-1.461999,-0.00785935,-0.00250845,-1.782796,15,-0.00702225,-1.473977,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.128695,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00443327,-3.371143,15,-0.00173905,-0.00466359,-3.312657,15,True,-0.00272385,-2.38943,0.601436,15,5505.87,5223,5657,-0.0162261,-0.00748749,-0.00873872,-1.148738,,,,,,,-0.07337384,-0.865475,False,0.073537,-0.01387173,-0.00424733,-0.0096244,-0.619293,9892/15
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_open_v1,OOS,20,True,77037,8337,0.108221,20,77037,0.00516,0.001976,0.003184,-0.005373,0.139446,0.47289,20,8337,-0.014519,-0.000617,-0.013901,-0.017307,0.124866,0.417536,-0.0139013,0.00275236,0.23684,0.00525711,-0.00056757,-0.29697,14,-0.00481932,-1.052594,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.107569,14,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00346935,-1.881404,14,-0.00211444,-0.00372311,-1.895353,14,True,-0.00083297,-0.612022,2.2605,14,5502.64,5219,5653,0.00538122,0.00216888,0.00321242,0.277782,,,,,,,-0.25659732,-2.033037,False,0.066104,-0.01391602,0.02034085,-0.03425687,-1.560778,8337/14
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_open_v1,OOS,60,False,76910,8329,0.108295,60,76910,0.005306,-0.000888,0.006194,-0.018767,0.247254,0.446951,60,8329,-0.01678,0.001452,-0.018232,-0.036775,0.219754,0.387922,-0.01823167,0.00991447,0.546792,0.00916051,0.00361255,0.722183,14,0.00083246,0.27688,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.091987,14,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00705134,-1.467096,14,-0.00456142,-0.00763998,-1.511722,14,True,0.00421103,1.102559,1.711217,14,5493.57,5215,5649,0.00543905,-0.00098453,0.00642368,0.3443,,,,,,,-0.40479122,-1.976352,False,0.06613,-0.01981085,0.03265822,-0.05246908,-1.467137,8329/14
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,TRAIN,5,False,94589,16520,0.17465,5,94589,-0.000505,0.001646,-0.002151,-0.005496,0.097879,0.446151,5,16520,-0.000823,-0.001528,0.000704,-0.005711,0.097245,0.444794,0.00070437,0.00107272,0.185141,-0.00275549,-0.0009425,-0.670134,35,-0.00197614,-0.52999,35,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.076544,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00089099,-1.235808,35,-0.00010944,-0.00094692,-1.162136,35,True,-0.00064833,-0.470042,1.83059,36,2627.47,1693,3550,0.00181784,0.00268268,-0.00086482,-0.136126,35.0,0.00171836,1.0,-0.09127623,,,0.05764578,1.071847,True,0.115489,-0.00434477,0.00261513,-0.00695989,-0.542205,16520/36
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,TRAIN,10,False,94584,16520,0.17466,10,94584,0.002044,0.005655,-0.003611,-0.012516,0.137527,0.422809,10,16520,0.0008,0.005998,-0.005198,-0.016377,0.141796,0.406114,-0.00519815,0.00136101,0.183044,-0.00327534,-0.000669,-0.39283,35,0.00275437,0.685067,35,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.085572,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00082263,-0.76892,35,9.43e-06,-0.00087176,-0.72626,35,True,-0.00053032,-0.340293,1.604426,36,2627.33,1692,3550,0.00574889,0.00621089,-0.00046197,-0.062175,35.0,0.00155531,1.0,-0.07106701,,,0.01325375,0.207372,True,0.115531,-0.00400981,0.00308587,-0.00709568,-0.472156,16520/36
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,TRAIN,20,True,94575,16518,0.174655,20,94575,0.011339,0.009284,0.002055,-0.018477,0.194598,0.417076,20,16518,0.015527,0.012394,0.003134,-0.020756,0.201493,0.408766,0.0031337,0.00851574,0.899583,0.00182723,0.0014839,0.569027,35,0.00393144,0.998825,35,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.082658,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00036992,-0.248649,35,0.00038388,-0.00033646,-0.203981,35,True,0.00122099,0.530995,1.04344,36,2627.08,1692,3550,0.01479726,0.00922206,0.00557515,0.635152,35.0,0.00653683,1.0,-0.02808373,,,0.048883,0.65095,True,0.115531,0.00529891,0.00585139,-0.00055249,-0.031019,16518/36
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,TRAIN,60,False,94489,16505,0.174676,60,94489,0.025117,0.002769,0.022348,-0.009776,0.277141,0.47451,60,16505,0.04258,0.024536,0.018043,-0.017424,0.295752,0.459921,0.01804339,0.0263927,1.272556,0.02325939,-0.00291436,-1.02801,35,0.000645,0.1543,35,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.09273,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00115472,-0.451762,35,-4.306e-05,-0.00132698,-0.465077,35,True,-0.00185133,-0.912131,1.043751,36,2624.69,1690,3544,0.03153259,0.00276157,0.028771,1.402881,35.0,0.02855873,1.0,0.03620035,,,-0.00138792,-0.007865,True,0.115476,0.01501788,0.04252412,-0.02750624,-0.665243,16505/36
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,VALIDATION,5,False,67196,13914,0.207066,5,67196,0.013347,0.011146,0.002201,-0.000148,0.081434,0.498809,5,13914,0.006583,0.014222,-0.007639,-0.00525,0.078704,0.451847,-0.00763921,-0.00140573,-0.181936,0.00477069,-0.0029435,-1.390727,16,-0.00284685,-0.83812,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.108664,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00334912,-1.600879,16,-0.00042785,-0.00348403,-1.64549,16,True,-0.00234788,-1.424725,-1.382477,16,4199.75,3566,5051,0.0142475,0.01269035,0.0015572,0.193142,,,,,,,-0.12711897,-2.155901,False,0.195398,-0.00860519,0.01171959,-0.02032478,-1.287826,13914/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,VALIDATION,10,False,67186,13912,0.207067,10,67186,0.010509,0.004034,0.006476,-0.003339,0.126955,0.477719,10,13912,0.006359,0.011746,-0.005386,-0.010394,0.104859,0.429198,-0.0053863,-0.00029611,-0.032527,0.00957314,-0.00543536,-1.518885,16,-0.00356352,-1.276202,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.079762,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00544113,-1.633918,16,-0.00058891,-0.0056278,-1.67645,16,True,-0.00473564,-1.411144,-17.375367,16,4199.12,3566,5051,0.01191377,0.00680484,0.00510899,0.55855,,,,,,,-0.14639866,-2.199743,False,0.195507,-0.00819731,0.0184153,-0.02661261,-1.516446,13912/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,VALIDATION,20,True,67166,13907,0.207054,20,67166,-0.010175,-0.00534,-0.004835,-0.025515,0.168036,0.408495,20,13907,-0.014042,0.004574,-0.018616,-0.039056,0.161642,0.355504,-0.01861602,-0.01489697,-0.852787,-0.00123661,-0.00569265,-0.782749,16,0.00017726,0.04966,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.089255,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00598808,-1.375968,16,0.00064498,-0.0057744,-1.294678,16,True,-0.00519135,-0.709847,0.598034,16,4197.88,3566,5050,-0.01060147,-0.00197142,-0.00863001,-0.585296,,,,,,,-0.19468021,-1.721951,False,0.195426,-0.03036629,0.01310626,-0.04347254,-1.540117,13907/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,VALIDATION,60,False,67005,13877,0.207104,60,67005,0.040583,0.021223,0.01936,-0.014406,0.337917,0.459264,60,13877,0.036114,0.016915,0.019199,-0.016686,0.239383,0.452043,0.01919906,0.0187251,1.0803,0.0194017,0.00296208,0.881144,16,0.0067692,1.893535,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.070471,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00370269,-0.716832,16,0.00152615,-0.00318396,-0.600403,16,True,0.00128089,0.470139,1.197739,16,4187.81,3561,5050,0.04433286,0.02781711,0.01651577,1.023366,,,,,,,-0.03359188,-0.247232,False,0.195321,0.00035283,0.03267872,-0.03232589,-1.001611,13877/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,OOS,5,False,82619,11896,0.143986,5,82619,-0.021321,-0.01662,-0.004701,-0.007908,0.068439,0.422881,5,11896,-0.029144,-0.021875,-0.007269,-0.008738,0.066265,0.418628,-0.00726868,-0.0037686,-0.686957,-0.00426867,0.00081739,0.663406,15,0.00158263,0.369298,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.124065,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.0001762,0.219154,15,-0.00055327,7.933e-05,0.091023,15,True,0.00050039,0.528601,1.046755,15,5507.93,5223,5659,-0.02092922,-0.01629265,-0.00463647,-0.992036,,,,,,,-0.03604406,-0.726097,False,0.135901,-0.00901543,-0.00080488,-0.00821055,-0.902355,11896/15
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,OOS,10,False,82588,11892,0.143992,10,82588,-0.016537,-0.007839,-0.008698,-0.012625,0.094451,0.412348,10,11892,-0.025201,-0.010555,-0.014646,-0.014635,0.095867,0.404558,-0.01464609,-0.00706886,-0.87399,-0.00769784,0.00173699,1.356061,15,0.00373053,1.03173,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.128695,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00095909,1.017954,15,0.000364,0.00102505,1.026654,15,True,0.00100951,1.055679,1.135678,15,5505.87,5223,5657,-0.0162261,-0.00748749,-0.00873872,-1.148738,,,,,,,-0.0983722,-1.265693,False,0.135867,-0.01663963,-0.00182542,-0.01481422,-0.976487,11892/15
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,OOS,20,True,77037,10258,0.133157,20,77037,0.00516,0.001976,0.003184,-0.005373,0.139446,0.47289,20,10258,-0.003213,0.005154,-0.008367,-0.015029,0.136591,0.427666,-0.00836719,0.00454352,0.382213,0.00495813,0.00141942,0.729487,14,-0.00163206,-0.373115,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.107569,14,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00100775,0.677251,14,0.00034645,0.0010571,0.665101,14,True,0.00122008,0.671705,0.778201,14,5502.64,5219,5653,0.00538122,0.00216888,0.00321242,0.277782,,,,,,,-0.19865935,-1.63923,False,0.118021,-0.01761789,0.02404272,-0.04166061,-1.9977,10258/14
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,listing_close_v1,OOS,60,False,76910,10239,0.13313,60,76910,0.005306,-0.000888,0.006194,-0.018767,0.247254,0.446951,60,10239,-0.019607,-0.001165,-0.018442,-0.038119,0.242537,0.390956,-0.01844207,0.00891712,0.518997,0.00997756,0.00284698,0.538803,14,0.00483148,1.143807,14,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.091987,14,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.0002217,0.040335,14,0.0023899,0.00056113,0.09748,14,True,0.00346802,0.892944,0.975138,14,5493.57,5215,5649,0.00543905,-0.00098453,0.00642368,0.3443,,,,,,,-0.44803559,-2.584474,False,0.118034,-0.02669509,0.03954246,-0.06623755,-1.959396,10239/14
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,TRAIN,5,False,94589,12862,0.135978,5,94589,-0.000505,0.001646,-0.002151,-0.005496,0.097879,0.446151,5,12862,-0.001247,-0.001796,0.000549,-0.006774,0.101979,0.435313,0.00054913,-0.00193699,-0.282216,-0.0025762,-0.00095389,-0.532573,36,-2.647e-05,-0.007906,36,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.076544,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",8.064e-05,0.059891,35,2.678e-05,-0.00155629,-0.73498,36,True,-0.00077307,-0.562996,1.041632,36,2627.47,1693,3550,0.00181784,0.00268268,-0.00086482,-0.136126,,,,,,,0.0412621,0.613843,False,0.100535,0.00081976,-0.00254939,0.00336915,0.261606,12862/36
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,TRAIN,10,False,94584,12861,0.135974,10,94584,0.002044,0.005655,-0.003611,-0.012516,0.137527,0.422809,10,12861,0.002988,0.004978,-0.001989,-0.015336,0.156248,0.400669,-0.00198909,-0.0011716,-0.149163,-0.00386645,-0.00043577,-0.226198,36,-0.00213031,-0.694495,36,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.085572,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00137476,-1.072503,35,-0.00028077,-0.00353438,-1.425572,36,True,-0.00119332,-0.647618,-0.173404,36,2627.33,1692,3550,0.00574889,0.00621089,-0.00046197,-0.062175,,,,,,,0.00719879,0.091082,False,0.100553,-0.00530972,0.00438577,-0.00969549,-0.646992,12861/36
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,TRAIN,20,True,94575,12861,0.135987,20,94575,0.011339,0.009284,0.002055,-0.018477,0.194598,0.417076,20,12861,0.017228,0.011444,0.005783,-0.020013,0.214758,0.410621,0.0057834,0.00788946,0.856533,0.00146866,0.0026154,0.963644,36,0.00086869,0.268553,36,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.082658,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00147511,-0.78766,35,-0.00051842,-0.00392813,-1.295289,36,True,0.00189353,0.748223,1.186972,36,2627.08,1692,3550,0.01479726,0.00922206,0.00557515,0.635152,,,,,,,0.04028223,0.432609,False,0.100553,-0.00056021,0.01171051,-0.01227073,-0.693776,12861/36
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,TRAIN,60,False,94489,12852,0.136016,60,94489,0.025117,0.002769,0.022348,-0.009776,0.277141,0.47451,60,12852,0.046922,0.0176,0.029323,-0.009672,0.284901,0.476813,0.0293227,0.03611217,1.731252,0.0212503,0.00750962,1.51821,36,0.00445262,1.469296,36,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.09273,36,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-2.13e-05,-0.009941,35,-0.00016445,-0.00268424,-0.782368,36,True,0.00396118,1.381718,1.00059,36,2624.69,1690,3544,0.03153259,0.00276157,0.028771,1.402881,,,,,,,0.12628866,0.582088,False,0.100467,0.0343421,0.0231999,0.0111422,0.268022,12852/36
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,VALIDATION,5,False,67196,11283,0.167912,5,67196,0.013347,0.011146,0.002201,-0.000148,0.081434,0.498809,5,11283,0.001966,0.006786,-0.00482,-0.001845,0.089721,0.481166,-0.00481962,-0.00351442,-0.46278,0.00361776,-0.00522263,-1.233117,16,-0.00312787,-0.575281,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.108664,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00065889,-0.766101,15,-0.00061834,-0.0034389,-1.219383,16,True,-0.00067674,-0.77942,0.812518,16,4199.75,3566,5051,0.0142475,0.01269035,0.0015572,0.193142,,,,,,,-0.07351569,-1.03175,False,0.133593,-0.00542485,0.00853925,-0.01396409,-0.858362,11283/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,VALIDATION,10,False,67186,11281,0.167907,10,67186,0.010509,0.004034,0.006476,-0.003339,0.126955,0.477719,10,11281,0.002687,0.004447,-0.00176,-0.007885,0.190041,0.445882,-0.00176016,-0.00447148,-0.510376,0.00813741,-0.00949907,-0.943933,16,-0.00495461,-1.098627,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.079762,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00103622,-0.941904,15,-0.00095218,-0.00727326,-1.1805,16,True,0.00040236,0.168682,0.76826,16,4199.12,3566,5051,0.01191377,0.00680484,0.00510899,0.55855,,,,,,,-0.098475,-1.237139,False,0.133412,-0.00164666,0.01186465,-0.01351131,-0.726869,11281/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,VALIDATION,20,True,67166,11280,0.167942,20,67166,-0.010175,-0.00534,-0.004835,-0.025515,0.168036,0.408495,20,11280,-0.023658,-0.008444,-0.015214,-0.034918,0.176861,0.369415,-0.01521381,-0.0223549,-1.704792,-0.00274025,-0.0137007,-1.093516,16,-0.00365865,-0.841267,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.089255,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.0011927,-0.907282,15,-0.00099422,-0.00891539,-1.153852,16,True,-0.00098189,-0.607172,0.946647,16,4197.88,3566,5050,-0.01060147,-0.00197142,-0.00863001,-0.585296,,,,,,,-0.11043837,-0.837273,False,0.13347,-0.01003094,-0.00722909,-0.00280186,-0.091818,11280/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,VALIDATION,60,False,67005,11247,0.167853,60,67005,0.040583,0.021223,0.01936,-0.014406,0.337917,0.459264,60,11247,0.020808,-0.007645,0.028453,-0.009721,0.594496,0.472482,0.02845312,0.01163139,0.86196,0.0175255,-0.00446437,-0.444544,16,-0.0010634,-0.215483,16,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.070471,16,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",-0.00286765,-0.920793,15,-0.00150973,-0.00807146,-1.340186,16,True,0.00033492,0.047038,1.246544,16,4187.81,3561,5050,0.04433286,0.02781711,0.01651577,1.023366,,,,,,,0.09807336,0.673844,False,0.133528,0.02042776,0.01260379,0.00782397,0.234639,11247/16
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,OOS,5,False,82619,9579,0.115942,5,82619,-0.021321,-0.01662,-0.004701,-0.007908,0.068439,0.422881,5,9579,-0.031612,-0.02521,-0.006401,-0.006661,0.070831,0.439921,-0.00640105,-0.00295337,-0.570101,-0.00447763,0.00175374,1.125608,15,0.00501547,1.809968,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.124065,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00093711,0.779124,15,-0.00012659,0.00091018,0.721965,15,True,0.00147344,1.079104,1.317302,15,5507.93,5223,5659,-0.02092922,-0.01629265,-0.00463647,-0.992036,,,,,,,-0.03292745,-0.606985,False,0.065559,-0.00707041,-0.00250677,-0.00456363,-0.487971,9579/15
phase4-neutralization-v1,ziwei_huangli_raw,HYP-CON-ZW-HL-RAW-001,ziwei+huangli,raw,all_positive,positive,ipo_approx_v1,OOS,10,False,82588,9573,0.115913,10,82588,-0.016537,-0.007839,-0.008698,-0.012625,0.094451,0.412348,10,9573,-0.028763,-0.016218,-0.012545,-0.011709,0.099838,0.425259,-0.01254515,-0.00520442,-0.622853,-0.00819397,0.00372191,1.471508,15,0.0022204,0.559341,15,,,0,NOT_APPLICABLE_MULTI_ENGINE,0.128695,15,"size_log_market_cap,value_ep,value_bp,momentum_60d,momentum_120d,volatility_20d,volatility_60d,turnover_free_20d",0.00402981,1.538093,15,0.0011128,0.00417442,1.542759,15,True,0.00333579,1.412186,1.774305,15,5505.87,5223,5657,-0.0162261,-0.00748749,-0.00873872,-1.148738,,,,,,,-0.07569612,-0.870105,False,0.065406,-0.01387173,-0.00424733,-0.0096244,-0.619293,9573/15
