ts_code,symbol,name,area,industry,list_date,delist_date,list_status,exchange,market
002422.SZ,002422,科伦药业,四川,化学制药,20100603,,L,SZSE,主板
002421.SZ,002421,达实智能,深圳,软件服务,20100603,,L,SZSE,主板
002420.SZ,002420,毅昌科技,广东,家用电器,20100601,,L,SZSE,主板
002419.SZ,002419,天虹股份,深圳,百货,20100601,,L,SZSE,主板
002418.SZ,002418,康盛股份,浙江,家用电器,20100601,,L,SZSE,主板
002416.SZ,002416,爱施德,深圳,电器连锁,20100528,,L,SZSE,主板
002415.SZ,002415,海康威视,浙江,IT设备,20100528,,L,SZSE,主板
002414.SZ,002414,高德红外,湖北,电器仪表,20100716,,L,SZSE,主板
002413.SZ,002413,雷科防务,北京,通信设备,20100528,,L,SZSE,主板
002412.SZ,002412,汉森制药,湖南,中成药,20100525,,L,SZSE,主板
002410.SZ,002410,广联达,北京,软件服务,20100525,,L,SZSE,主板
002409.SZ,002409,雅克科技,江苏,半导体,20100525,,L,SZSE,主板
002408.SZ,002408,齐翔腾达,山东,化工原料,20100518,,L,SZSE,主板
002407.SZ,002407,多氟多,河南,化工原料,20100518,,L,SZSE,主板
002406.SZ,002406,远东传动,河南,汽车配件,20100518,,L,SZSE,主板
002405.SZ,002405,四维图新,北京,软件服务,20100518,,L,SZSE,主板
002404.SZ,002404,嘉欣丝绸,浙江,纺织,20100511,,L,SZSE,主板
002403.SZ,002403,爱仕达,浙江,家用电器,20100511,,L,SZSE,主板
002402.SZ,002402,和而泰,深圳,元器件,20100511,,L,SZSE,主板
002401.SZ,002401,中远海科,上海,软件服务,20100506,,L,SZSE,主板
002400.SZ,002400,省广集团,广东,广告包装,20100506,,L,SZSE,主板
002399.SZ,002399,海普瑞,深圳,化学制药,20100506,,L,SZSE,主板
002398.SZ,002398,垒知集团,福建,其他建材,20100506,,L,SZSE,主板
002397.SZ,002397,梦洁股份,湖南,纺织,20100429,,L,SZSE,主板
002396.SZ,002396,星网锐捷,福建,通信设备,20100623,,L,SZSE,主板
002395.SZ,002395,双象股份,江苏,塑料,20100429,,L,SZSE,主板
002394.SZ,002394,联发股份,江苏,纺织,20100423,,L,SZSE,主板
002393.SZ,002393,力生制药,天津,化学制药,20100423,,L,SZSE,主板
002392.SZ,002392,北京利尔,北京,其他建材,20100423,,L,SZSE,主板
002391.SZ,002391,长青股份,江苏,农药化肥,20100416,,L,SZSE,主板
002390.SZ,002390,信邦制药,贵州,医药商业,20100416,,L,SZSE,主板
002389.SZ,002389,航天彩虹,浙江,航空,20100413,,L,SZSE,主板
002388.SZ,002388,新亚制程,浙江,元器件,20100413,,L,SZSE,主板
002387.SZ,002387,维信诺,江苏,元器件,20100413,,L,SZSE,主板
002386.SZ,002386,天原股份,四川,化工原料,20100409,,L,SZSE,主板
002385.SZ,002385,大北农,北京,饲料,20100409,,L,SZSE,主板
002384.SZ,002384,东山精密,江苏,元器件,20100409,,L,SZSE,主板
002383.SZ,002383,合众思壮,北京,通信设备,20100402,,L,SZSE,主板
002382.SZ,002382,蓝帆医疗,山东,医疗保健,20100402,,L,SZSE,主板
002381.SZ,002381,双箭股份,浙江,橡胶,20100402,,L,SZSE,主板
002380.SZ,002380,科远智慧,江苏,软件服务,20100331,,L,SZSE,主板
002379.SZ,002379,宏桥控股,山东,铝,20100331,,L,SZSE,主板
002378.SZ,002378,章源钨业,江西,小金属,20100331,,L,SZSE,主板
002377.SZ,002377,国创高新,湖北,其他建材,20100323,,L,SZSE,主板
002376.SZ,002376,新北洋,山东,IT设备,20100323,,L,SZSE,主板
002375.SZ,002375,亚厦股份,浙江,装修装饰,20100323,,L,SZSE,主板
002374.SZ,002374,中锐股份,山东,广告包装,20100318,,L,SZSE,主板
002373.SZ,002373,千方科技,北京,软件服务,20100318,,L,SZSE,主板
002372.SZ,002372,伟星新材,浙江,其他建材,20100318,,L,SZSE,主板
002371.SZ,002371,北方华创,北京,半导体,20100316,,L,SZSE,主板
002370.SZ,002370,亚太药业,浙江,化学制药,20100316,,L,SZSE,主板
002369.SZ,002369,卓翼科技,深圳,通信设备,20100316,,L,SZSE,主板
002368.SZ,002368,太极股份,北京,软件服务,20100312,,L,SZSE,主板
002367.SZ,002367,康力电梯,江苏,运输设备,20100312,,L,SZSE,主板
002366.SZ,002366,融发核电,四川,专用机械,20100312,,L,SZSE,主板
002365.SZ,002365,永安药业,湖北,化学制药,20100305,,L,SZSE,主板
002364.SZ,002364,中恒电气,浙江,电气设备,20100305,,L,SZSE,主板
002363.SZ,002363,隆基机械,山东,汽车配件,20100305,,L,SZSE,主板
002362.SZ,002362,汉王科技,北京,软件服务,20100303,,L,SZSE,主板
002361.SZ,002361,神剑股份,安徽,化工原料,20100303,,L,SZSE,主板
002360.SZ,002360,ST同德,山西,化工原料,20100303,,L,SZSE,主板
002358.SZ,002358,森源电气,河南,电气设备,20100210,,L,SZSE,主板
002357.SZ,002357,富临运业,四川,公共交通,20100210,,L,SZSE,主板
002356.SZ,002356,鹏飞绿能,深圳,其他商业,20100209,,L,SZSE,主板
002355.SZ,002355,兴民智通,山东,汽车配件,20100209,,L,SZSE,主板
002354.SZ,002354,天娱数科,辽宁,互联网,20100209,,L,SZSE,主板
002353.SZ,002353,杰瑞股份,山东,化工机械,20100205,,L,SZSE,主板
002352.SZ,002352,顺丰控股,深圳,仓储物流,20100205,,L,SZSE,主板
002351.SZ,002351,漫步者,深圳,IT设备,20100205,,L,SZSE,主板
002350.SZ,002350,北京科锐,北京,电气设备,20100203,,L,SZSE,主板
002349.SZ,002349,精华制药,江苏,中成药,20100203,,L,SZSE,主板
002348.SZ,002348,高乐股份,广东,文教休闲,20100203,,L,SZSE,主板
002347.SZ,002347,泰尔股份,安徽,机械基件,20100128,,L,SZSE,主板
002346.SZ,002346,柘中股份,上海,电气设备,20100128,,L,SZSE,主板
002345.SZ,002345,潮宏基,广东,服饰,20100128,,L,SZSE,主板
002344.SZ,002344,海宁皮城,浙江,商品城,20100126,,L,SZSE,主板
002343.SZ,002343,慈文传媒,江西,影视音像,20100126,,L,SZSE,主板
002342.SZ,002342,巨力索具,河北,机械基件,20100126,,L,SZSE,主板
002340.SZ,002340,格林美,深圳,小金属,20100122,,L,SZSE,主板
002339.SZ,002339,积成电子,山东,电气设备,20100122,,L,SZSE,主板
002338.SZ,002338,奥普光电,吉林,电器仪表,20100115,,L,SZSE,主板
002337.SZ,002337,赛象科技,天津,化工机械,20100115,,L,SZSE,主板
002335.SZ,002335,科华数据,福建,电气设备,20100113,,L,SZSE,主板
002334.SZ,002334,英威腾,深圳,电气设备,20100113,,L,SZSE,主板
002333.SZ,002333,罗普斯金,江苏,其他建材,20100112,,L,SZSE,主板
002332.SZ,002332,仙琚制药,浙江,化学制药,20100112,,L,SZSE,主板
002331.SZ,002331,皖通科技,安徽,软件服务,20100106,,L,SZSE,主板
002330.SZ,002330,得利斯,山东,食品,20100106,,L,SZSE,主板
002329.SZ,002329,皇氏集团,广西,乳制品,20100106,,L,SZSE,主板
002328.SZ,002328,新朋股份,上海,汽车配件,20091230,,L,SZSE,主板
002327.SZ,002327,富安娜,深圳,纺织,20091230,,L,SZSE,主板
002326.SZ,002326,永太科技,浙江,化工原料,20091222,,L,SZSE,主板
002324.SZ,002324,普利特,上海,塑料,20091218,,L,SZSE,主板
002323.SZ,002323,*ST雅博,山东,建筑工程,20091218,,L,SZSE,主板
002322.SZ,002322,理工能科,浙江,软件服务,20091218,,L,SZSE,主板
002321.SZ,002321,华英农业,河南,农业综合,20091216,,L,SZSE,主板
002320.SZ,002320,海峡股份,海南,水运,20091216,,L,SZSE,主板
002319.SZ,002319,乐通股份,广东,染料涂料,20091211,,L,SZSE,主板
002318.SZ,002318,久立特材,浙江,特种钢,20091211,,L,SZSE,主板
002317.SZ,002317,众生药业,广东,中成药,20091211,,L,SZSE,主板
002316.SZ,002316,亚联发展,吉林,软件服务,20091209,,L,SZSE,主板
002315.SZ,002315,焦点科技,江苏,互联网,20091209,,L,SZSE,主板
002314.SZ,002314,南山控股,深圳,区域地产,20091203,,L,SZSE,主板
002313.SZ,002313,日海智能,深圳,通信设备,20091203,,L,SZSE,主板
002312.SZ,002312,川发龙蟒,四川,化工原料,20091203,,L,SZSE,主板
002311.SZ,002311,海大集团,广东,饲料,20091127,,L,SZSE,主板
002310.SZ,002310,东方新能,北京,新型电力,20091127,,L,SZSE,主板
002309.SZ,002309,中利集团,江苏,电气设备,20091127,,L,SZSE,主板
002307.SZ,002307,北新路桥,新疆,建筑工程,20091111,,L,SZSE,主板
002306.SZ,002306,ST云网,北京,酒店餐饮,20091111,,L,SZSE,主板
002305.SZ,002305,*ST南置,湖北,区域地产,20091106,,L,SZSE,主板
002304.SZ,002304,洋河股份,江苏,白酒,20091106,,L,SZSE,主板
002303.SZ,002303,美盈森,深圳,造纸,20091103,,L,SZSE,主板
002302.SZ,002302,西部建设,新疆,水泥,20091103,,L,SZSE,主板
002301.SZ,002301,齐心集团,深圳,文教休闲,20091021,,L,SZSE,主板
002300.SZ,002300,太阳电缆,福建,电气设备,20091021,,L,SZSE,主板
002299.SZ,002299,圣农发展,福建,农业综合,20091021,,L,SZSE,主板
002298.SZ,002298,中电鑫龙,安徽,电气设备,20090929,,L,SZSE,主板
002297.SZ,002297,博云新材,湖南,航空,20090929,,L,SZSE,主板
002296.SZ,002296,辉煌科技,河南,通信设备,20090929,,L,SZSE,主板
002295.SZ,002295,精艺股份,广东,铜,20090929,,L,SZSE,主板
002294.SZ,002294,信立泰,深圳,化学制药,20090910,,L,SZSE,主板
002293.SZ,002293,罗莱生活,江苏,纺织,20090910,,L,SZSE,主板
002292.SZ,002292,奥飞娱乐,广东,影视音像,20090910,,L,SZSE,主板
002291.SZ,002291,遥望科技,广东,广告包装,20090903,,L,SZSE,主板
002290.SZ,002290,禾盛新材,江苏,家用电器,20090903,,L,SZSE,主板
002289.SZ,002289,宇顺电子,深圳,元器件,20090903,,L,SZSE,主板
002287.SZ,002287,奇正藏药,西藏,中成药,20090828,,L,SZSE,主板
002286.SZ,002286,保龄宝,山东,食品,20090828,,L,SZSE,主板
002285.SZ,002285,世联行,深圳,房产服务,20090828,,L,SZSE,主板
002284.SZ,002284,亚太股份,浙江,汽车配件,20090828,,L,SZSE,主板
002283.SZ,002283,天润工业,山东,汽车配件,20090821,,L,SZSE,主板
002282.SZ,002282,博深股份,河北,机械基件,20090821,,L,SZSE,主板
002281.SZ,002281,光迅科技,湖北,通信设备,20090821,,L,SZSE,主板
002279.SZ,002279,久其软件,北京,软件服务,20090811,,L,SZSE,主板
002278.SZ,002278,神开股份,上海,化工机械,20090811,,L,SZSE,主板
002277.SZ,002277,友阿股份,湖南,百货,20090717,,L,SZSE,主板
002276.SZ,002276,万马股份,浙江,电气设备,20090710,,L,SZSE,主板
002275.SZ,002275,桂林三金,广西,中成药,20090710,,L,SZSE,主板
002274.SZ,002274,华昌化工,江苏,农药化肥,20080925,,L,SZSE,主板
002273.SZ,002273,水晶光电,浙江,元器件,20080919,,L,SZSE,主板
002272.SZ,002272,川润股份,四川,机械基件,20080919,,L,SZSE,主板
002271.SZ,002271,东方雨虹,北京,其他建材,20080910,,L,SZSE,主板
002270.SZ,002270,华明装备,山东,电气设备,20080905,,L,SZSE,主板
002269.SZ,002269,美邦服饰,上海,服饰,20080828,,L,SZSE,主板
002268.SZ,002268,电科网安,四川,IT设备,20080811,,L,SZSE,主板
002267.SZ,002267,陕天然气,陕西,供气供热,20080813,,L,SZSE,主板
002266.SZ,002266,浙富控股,浙江,环境保护,20080806,,L,SZSE,主板
002265.SZ,002265,建设工业,云南,专用机械,20080806,,L,SZSE,主板
002264.SZ,002264,新华都,福建,互联网,20080731,,L,SZSE,主板
002263.SZ,002263,大东南,浙江,塑料,20080728,,L,SZSE,主板
002262.SZ,002262,恩华药业,江苏,化学制药,20080723,,L,SZSE,主板
002261.SZ,002261,拓维信息,湖南,软件服务,20080723,,L,SZSE,主板
002259.SZ,002259,升达林业,四川,供气供热,20080716,,L,SZSE,主板
002258.SZ,002258,利尔化学,四川,农药化肥,20080708,,L,SZSE,主板
002256.SZ,002256,兆新股份,深圳,新型电力,20080625,,L,SZSE,主板
002255.SZ,002255,海陆重工,江苏,专用机械,20080625,,L,SZSE,主板
002254.SZ,002254,泰和新材,山东,化纤,20080625,,L,SZSE,主板
002253.SZ,002253,川大智胜,四川,软件服务,20080623,,L,SZSE,主板
002252.SZ,002252,上海莱士,上海,生物制药,20080623,,L,SZSE,主板
002251.SZ,002251,步步高,湖南,超市连锁,20080619,,L,SZSE,主板
002250.SZ,002250,联化科技,浙江,化工原料,20080619,,L,SZSE,主板
002249.SZ,002249,大洋电机,广东,电气设备,20080619,,L,SZSE,主板
002248.SZ,002248,华东数控,山东,机床制造,20080612,,L,SZSE,主板
002247.SZ,002247,聚力文化,浙江,其他建材,20080612,,L,SZSE,主板
002246.SZ,002246,北化股份,四川,化工原料,20080605,,L,SZSE,主板
002245.SZ,002245,蔚蓝锂芯,江苏,电气设备,20080605,,L,SZSE,主板
002244.SZ,002244,滨江集团,浙江,区域地产,20080529,,L,SZSE,主板
002243.SZ,002243,力合科创,深圳,广告包装,20080528,,L,SZSE,主板
002242.SZ,002242,九阳股份,山东,家用电器,20080528,,L,SZSE,主板
002241.SZ,002241,歌尔股份,山东,元器件,20080522,,L,SZSE,主板
002240.SZ,002240,盛新锂能,四川,小金属,20080523,,L,SZSE,主板
002239.SZ,002239,奥特佳,江苏,汽车配件,20080522,,L,SZSE,主板
002238.SZ,002238,天威视讯,深圳,影视音像,20080526,,L,SZSE,主板
002237.SZ,002237,恒邦股份,山东,黄金,20080520,,L,SZSE,主板
002236.SZ,002236,大华股份,浙江,IT设备,20080520,,L,SZSE,主板
002235.SZ,002235,安妮股份,福建,造纸,20080516,,L,SZSE,主板
002234.SZ,002234,民和股份,山东,农业综合,20080516,,L,SZSE,主板
002233.SZ,002233,塔牌集团,广东,水泥,20080516,,L,SZSE,主板
002232.SZ,002232,启明信息,吉林,软件服务,20080509,,L,SZSE,主板
002230.SZ,002230,科大讯飞,安徽,软件服务,20080512,,L,SZSE,主板
002229.SZ,002229,鸿博股份,福建,广告包装,20080508,,L,SZSE,主板
002228.SZ,002228,合兴包装,福建,广告包装,20080508,,L,SZSE,主板
002227.SZ,002227,*ST特迅,深圳,电气设备,20080506,,L,SZSE,主板
002226.SZ,002226,江南化工,安徽,化工原料,20080506,,L,SZSE,主板
002225.SZ,002225,濮耐股份,河南,其他建材,20080425,,L,SZSE,主板
002224.SZ,002224,三力士,浙江,橡胶,20080425,,L,SZSE,主板
002223.SZ,002223,鱼跃医疗,江苏,医疗保健,20080418,,L,SZSE,主板
002222.SZ,002222,福晶科技,福建,元器件,20080319,,L,SZSE,主板
002221.SZ,002221,东华能源,广东,石油加工,20080306,,L,SZSE,主板
002219.SZ,002219,新里程,甘肃,医疗保健,20080306,,L,SZSE,主板
002218.SZ,002218,拓日新能,深圳,新型电力,20080228,,L,SZSE,主板
002217.SZ,002217,ST合力泰,福建,元器件,20080220,,L,SZSE,主板
002216.SZ,002216,三全食品,河南,食品,20080220,,L,SZSE,主板
002215.SZ,002215,诺普信,深圳,农药化肥,20080218,,L,SZSE,主板
002214.SZ,002214,大立科技,浙江,电器仪表,20080218,,L,SZSE,主板
002213.SZ,002213,大为股份,深圳,半导体,20080201,,L,SZSE,主板
002212.SZ,002212,天融信,广东,软件服务,20080201,,L,SZSE,主板
002211.SZ,002211,ST宏达,上海,橡胶,20080201,,L,SZSE,主板
002210.SZ,002210,飞马国际,深圳,环境保护,20080130,,L,SZSE,主板
002209.SZ,002209,达意隆,广东,轻工机械,20080130,,L,SZSE,主板
002208.SZ,002208,合肥城建,安徽,区域地产,20080128,,L,SZSE,主板
002207.SZ,002207,*ST准油,新疆,石油开采,20080128,,L,SZSE,主板
002206.SZ,002206,海利得,浙江,化纤,20080123,,L,SZSE,主板
002205.SZ,002205,国统股份,新疆,水泥,20080123,,L,SZSE,主板
002204.SZ,002204,大连重工,辽宁,专用机械,20080116,,L,SZSE,主板
002203.SZ,002203,海亮股份,浙江,铜,20080116,,L,SZSE,主板
002202.SZ,002202,金风科技,新疆,电气设备,20071226,,L,SZSE,主板
002201.SZ,002201,九鼎新材,江苏,玻璃,20071226,,L,SZSE,主板
002200.SZ,002200,交投生态,云南,建筑工程,20071221,,L,SZSE,主板
002199.SZ,002199,东晶电子,浙江,元器件,20071221,,L,SZSE,主板
002198.SZ,002198,ST嘉应,广东,中成药,20071218,,L,SZSE,主板
002197.SZ,002197,证通电子,深圳,IT设备,20071218,,L,SZSE,主板
002196.SZ,002196,方正电机,浙江,纺织机械,20071212,,L,SZSE,主板
002195.SZ,002195,岩山科技,上海,软件服务,20071212,,L,SZSE,主板
002194.SZ,002194,武汉凡谷,湖北,通信设备,20071207,,L,SZSE,主板
002193.SZ,002193,ST如意,山东,纺织,20071207,,L,SZSE,主板
002192.SZ,002192,融捷股份,广东,小金属,20071205,,L,SZSE,主板
002191.SZ,002191,劲嘉股份,深圳,广告包装,20071205,,L,SZSE,主板
002190.SZ,002190,成飞集成,四川,汽车配件,20071203,,L,SZSE,主板
002189.SZ,002189,中光学,河南,元器件,20071203,,L,SZSE,主板
002188.SZ,002188,中天服务,浙江,房产服务,20071122,,L,SZSE,主板
002187.SZ,002187,广百股份,广东,百货,20071122,,L,SZSE,主板
002186.SZ,002186,全聚德,北京,酒店餐饮,20071120,,L,SZSE,主板
002185.SZ,002185,华天科技,甘肃,半导体,20071120,,L,SZSE,主板
002184.SZ,002184,海得控制,上海,机械基件,20071116,,L,SZSE,主板
002183.SZ,002183,怡亚通,深圳,仓储物流,20071113,,L,SZSE,主板
002182.SZ,002182,宝武镁业,江苏,小金属,20071113,,L,SZSE,主板
002181.SZ,002181,粤传媒,广东,出版业,20071116,,L,SZSE,主板
002180.SZ,002180,奔图科技,广东,IT设备,20071113,,L,SZSE,主板
002179.SZ,002179,中航光电,河南,元器件,20071101,,L,SZSE,主板
002178.SZ,002178,延华智能,上海,软件服务,20071101,,L,SZSE,主板
002177.SZ,002177,御银股份,广东,其他商业,20071101,,L,SZSE,主板
002176.SZ,002176,江特电机,江西,小金属,20071012,,L,SZSE,主板
002175.SZ,002175,*ST东智,广西,电器仪表,20071012,,L,SZSE,主板
002174.SZ,002174,游族网络,福建,互联网,20070925,,L,SZSE,主板
002173.SZ,002173,创新医疗,浙江,医疗保健,20070925,,L,SZSE,主板
002172.SZ,002172,澳洋健康,江苏,医疗保健,20070921,,L,SZSE,主板
002171.SZ,002171,楚江新材,安徽,铜,20070921,,L,SZSE,主板
002170.SZ,002170,芭田股份,深圳,农药化肥,20070919,,L,SZSE,主板
002169.SZ,002169,智光电气,广东,电气设备,20070919,,L,SZSE,主板
002168.SZ,002168,ST惠程,重庆,电气设备,20070919,,L,SZSE,主板
002167.SZ,002167,东方锆业,广东,小金属,20070913,,L,SZSE,主板
002166.SZ,002166,莱茵生物,广西,中成药,20070913,,L,SZSE,主板
002165.SZ,002165,红宝丽,江苏,化工原料,20070913,,L,SZSE,主板
002164.SZ,002164,宁波东力,浙江,机械基件,20070823,,L,SZSE,主板
002163.SZ,002163,海南发展,深圳,装修装饰,20070823,,L,SZSE,主板
002162.SZ,002162,悦心健康,上海,陶瓷,20070823,,L,SZSE,主板
002161.SZ,002161,远望谷,深圳,通信设备,20070821,,L,SZSE,主板
002160.SZ,002160,常铝股份,江苏,铝,20070821,,L,SZSE,主板
002159.SZ,002159,三特索道,湖北,旅游服务,20070817,,L,SZSE,主板
002158.SZ,002158,汉钟精机,上海,工程机械,20070817,,L,SZSE,主板
002157.SZ,002157,正邦科技,江西,农业综合,20070817,,L,SZSE,主板
002156.SZ,002156,通富微电,江苏,半导体,20070816,,L,SZSE,主板
002155.SZ,002155,湖南黄金,湖南,黄金,20070816,,L,SZSE,主板
002154.SZ,002154,报喜鸟,浙江,服饰,20070816,,L,SZSE,主板
002153.SZ,002153,石基信息,北京,软件服务,20070813,,L,SZSE,主板
002152.SZ,002152,广电运通,广东,IT设备,20070813,,L,SZSE,主板
002151.SZ,002151,北斗星通,北京,通信设备,20070813,,L,SZSE,主板
002150.SZ,002150,正泰电源,江苏,机械基件,20070810,,L,SZSE,主板
002149.SZ,002149,西部材料,陕西,小金属,20070810,,L,SZSE,主板
002148.SZ,002148,北纬科技,北京,互联网,20070810,,L,SZSE,主板
002146.SZ,002146,荣盛发展,河北,全国地产,20070808,,L,SZSE,主板
002145.SZ,002145,钛能化学,甘肃,化工原料,20070803,,L,SZSE,主板
002144.SZ,002144,宏达高科,浙江,纺织,20070803,,L,SZSE,主板
002142.SZ,002142,宁波银行,浙江,银行,20070719,,L,SZSE,主板
002141.SZ,002141,贤丰控股,广东,元器件,20070720,,L,SZSE,主板
002140.SZ,002140,东华科技,安徽,建筑工程,20070712,,L,SZSE,主板
002139.SZ,002139,拓邦股份,深圳,元器件,20070629,,L,SZSE,主板
002138.SZ,002138,顺络电子,深圳,元器件,20070613,,L,SZSE,主板
002137.SZ,002137,实益达,深圳,元器件,20070613,,L,SZSE,主板
002136.SZ,002136,安纳达,安徽,化工原料,20070530,,L,SZSE,主板
002135.SZ,002135,东南网架,浙江,钢加工,20070530,,L,SZSE,主板
002134.SZ,002134,天津普林,天津,元器件,20070516,,L,SZSE,主板
002133.SZ,002133,广宇集团,浙江,全国地产,20070427,,L,SZSE,主板
002132.SZ,002132,恒星科技,河南,钢加工,20070427,,L,SZSE,主板
002131.SZ,002131,利欧股份,浙江,互联网,20070427,,L,SZSE,主板
002130.SZ,002130,沃尔核材,深圳,电气设备,20070420,,L,SZSE,主板
002129.SZ,002129,TCL中环,天津,电气设备,20070420,,L,SZSE,主板
002128.SZ,002128,电投能源,内蒙,煤炭开采,20070418,,L,SZSE,主板
002127.SZ,002127,南极电商,江苏,互联网,20070418,,L,SZSE,主板
002126.SZ,002126,银轮股份,浙江,汽车配件,20070418,,L,SZSE,主板
002125.SZ,002125,湘潭电化,湖南,化工原料,20070403,,L,SZSE,主板
002124.SZ,002124,天邦食品,浙江,农业综合,20070403,,L,SZSE,主板
002123.SZ,002123,梦网科技,辽宁,互联网,20070328,,L,SZSE,主板
002122.SZ,002122,ST汇洲,浙江,机床制造,20070328,,L,SZSE,主板
002121.SZ,002121,科陆电子,深圳,电器仪表,20070306,,L,SZSE,主板
002120.SZ,002120,韵达股份,浙江,仓储物流,20070306,,L,SZSE,主板
002119.SZ,002119,康强电子,浙江,半导体,20070302,,L,SZSE,主板
002117.SZ,002117,东港股份,山东,广告包装,20070302,,L,SZSE,主板
002116.SZ,002116,中国海诚,上海,建筑工程,20070215,,L,SZSE,主板
002115.SZ,002115,三维通信,浙江,互联网,20070215,,L,SZSE,主板
002114.SZ,002114,罗平锌电,云南,铅锌,20070215,,L,SZSE,主板
002112.SZ,002112,三变科技,浙江,电气设备,20070208,,L,SZSE,主板
002111.SZ,002111,威海广泰,山东,航空,20070126,,L,SZSE,主板
002110.SZ,002110,三钢闽光,福建,普钢,20070126,,L,SZSE,主板
002109.SZ,002109,ST兴化,陕西,化工原料,20070126,,L,SZSE,主板
002108.SZ,002108,沧州明珠,河北,塑料,20070124,,L,SZSE,主板
002107.SZ,002107,沃华医药,山东,中成药,20070124,,L,SZSE,主板
002106.SZ,002106,莱宝高科,深圳,元器件,20070112,,L,SZSE,主板
002105.SZ,002105,信隆健康,深圳,摩托车,20070112,,L,SZSE,主板
002104.SZ,002104,恒宝股份,江苏,通信设备,20070110,,L,SZSE,主板
002103.SZ,002103,广博股份,浙江,文教休闲,20070110,,L,SZSE,主板
002102.SZ,002102,ST能特,湖北,化学制药,20061229,,L,SZSE,主板
002101.SZ,002101,广东鸿图,广东,汽车配件,20061229,,L,SZSE,主板
002100.SZ,002100,天康生物,新疆,饲料,20061226,,L,SZSE,主板
002099.SZ,002099,海翔药业,浙江,化学制药,20061226,,L,SZSE,主板
002098.SZ,002098,浔兴股份,福建,服饰,20061222,,L,SZSE,主板
002097.SZ,002097,山河智能,湖南,工程机械,20061222,,L,SZSE,主板
002096.SZ,002096,易普力,湖南,化工原料,20061222,,L,SZSE,主板
002095.SZ,002095,生意宝,浙江,互联网,20061215,,L,SZSE,主板
002094.SZ,002094,青岛金王,山东,日用化工,20061215,,L,SZSE,主板
002093.SZ,002093,国脉科技,福建,文教休闲,20061215,,L,SZSE,主板
002092.SZ,002092,中泰化学,新疆,化工原料,20061208,,L,SZSE,主板
002091.SZ,002091,江苏国泰,江苏,商贸代理,20061208,,L,SZSE,主板
002090.SZ,002090,金智科技,江苏,电气设备,20061208,,L,SZSE,主板
002088.SZ,002088,鲁阳节能,山东,矿物制品,20061130,,L,SZSE,主板
002086.SZ,002086,东方海洋,山东,渔业,20061128,,L,SZSE,主板
002085.SZ,002085,万丰奥威,浙江,汽车配件,20061128,,L,SZSE,主板
002084.SZ,002084,海鸥住工,广东,家居用品,20061124,,L,SZSE,主板
002083.SZ,002083,孚日股份,山东,纺织,20061124,,L,SZSE,主板
002082.SZ,002082,ST万邦,浙江,中成药,20061120,,L,SZSE,主板
002081.SZ,002081,金螳螂,江苏,装修装饰,20061120,,L,SZSE,主板
002080.SZ,002080,中材科技,江苏,玻璃,20061120,,L,SZSE,主板
002079.SZ,002079,苏州固锝,江苏,电气设备,20061116,,L,SZSE,主板
002078.SZ,002078,太阳纸业,山东,造纸,20061116,,L,SZSE,主板
002077.SZ,002077,大港股份,江苏,半导体,20061116,,L,SZSE,主板
002076.SZ,002076,星光股份,广东,家用电器,20061025,,L,SZSE,主板
002075.SZ,002075,沙钢股份,江苏,特种钢,20061025,,L,SZSE,主板
002074.SZ,002074,国轩高科,安徽,电气设备,20061018,,L,SZSE,主板
002073.SZ,002073,软控股份,山东,专用机械,20061018,,L,SZSE,主板
002072.SZ,002072,凯瑞德,湖北,商贸代理,20061018,,L,SZSE,主板
002069.SZ,002069,獐子岛,辽宁,渔业,20060928,,L,SZSE,主板
002068.SZ,002068,黑猫股份,江西,化工原料,20060915,,L,SZSE,主板
002067.SZ,002067,景兴纸业,浙江,造纸,20060915,,L,SZSE,主板
002066.SZ,002066,瑞泰科技,北京,其他建材,20060823,,L,SZSE,主板
002065.SZ,002065,东华软件,北京,软件服务,20060823,,L,SZSE,主板
002064.SZ,002064,华峰化学,浙江,化纤,20060823,,L,SZSE,主板
002063.SZ,002063,远光软件,广东,软件服务,20060823,,L,SZSE,主板
002062.SZ,002062,宏润建设,浙江,建筑工程,20060816,,L,SZSE,主板
002061.SZ,002061,浙江交科,浙江,建筑工程,20060816,,L,SZSE,主板
002060.SZ,002060,广东建工,广东,建筑工程,20060810,,L,SZSE,主板
002059.SZ,002059,云南旅游,云南,旅游景点,20060810,,L,SZSE,主板
002058.SZ,002058,紫竹高科,上海,电气设备,20060802,,L,SZSE,主板
002057.SZ,002057,中钢天源,安徽,矿物制品,20060802,,L,SZSE,主板
002056.SZ,002056,横店东磁,浙江,电气设备,20060802,,L,SZSE,主板
002055.SZ,002055,ST得润,深圳,元器件,20060725,,L,SZSE,主板
002054.SZ,002054,德美化工,广东,染料涂料,20060725,,L,SZSE,主板
002053.SZ,002053,云南能投,云南,新型电力,20060627,,L,SZSE,主板
002052.SZ,002052,同洲电子,深圳,家用电器,20060627,,L,SZSE,主板
002051.SZ,002051,中工国际,北京,建筑工程,20060619,,L,SZSE,主板
002050.SZ,002050,三花智控,浙江,家用电器,20050607,,L,SZSE,主板
002049.SZ,002049,紫光国微,河北,半导体,20050606,,L,SZSE,主板
002048.SZ,002048,宁波华翔,浙江,汽车配件,20050603,,L,SZSE,主板
002047.SZ,002047,宝鹰股份,深圳,装修装饰,20050531,,L,SZSE,主板
