neutralization_version,object_id,hypothesis_id,engines,direction_source,logic,expected_direction,birth_model,partition,horizon,is_primary_horizon,eligible_row_count,hit_row_count,hit_share,panel_horizon,panel_sample_count,panel_mean_raw_return,panel_mean_benchmark_return,panel_mean_market_excess_return,panel_median_market_excess_return,panel_std_market_excess_return,panel_market_excess_up_rate,hit_horizon,hit_sample_count,hit_mean_raw_return,hit_mean_benchmark_return,hit_mean_market_excess_return,hit_median_market_excess_return,hit_std_market_excess_return,hit_market_excess_up_rate,pooled_hit_mean_market_excess,hit_date_mean_market_excess,hit_date_t_market_excess,non_hit_pooled_mean_market_excess,long_short_spread,long_short_spread_t,long_short_spread_dates,event_rank_ic_mean,event_rank_ic_t,event_rank_ic_dates,factor_rank_ic_mean,factor_rank_ic_t,factor_rank_ic_dates,factor_rank_ic_source,style_r2_mean,style_dates_used,style_exposure_columns,style_neutral_hit_mean,style_neutral_hit_t,style_neutral_hit_dates,style_neutral_hit_pooled_mean,controlled_hit_coefficient,controlled_hit_coefficient_t,controlled_hit_coefficient_dates,segment_available,segment_neutral_hit_mean,segment_neutral_hit_t,style_explained_share,date_count,stock_count_per_date_mean,stock_count_per_date_min,stock_count_per_date_max,cross_sectional_mean_return,market_return,market_excess_date_mean,market_excess_date_t,hit_dates_count,hit_dates_market_excess,non_hit_dates_count,non_hit_dates_market_excess,hit_vs_non_hit_date_difference,hit_vs_non_hit_date_welch_t,hit_share_slope,hit_share_slope_t,date_binary_split_usable,hit_share_median,above_median_hit_share_date_excess,below_median_hit_share_date_excess,median_split_date_difference,median_split_welch_t,event_rows_vs_dates
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_close_v1,OOS,60,False,3007,1280,0.425673,60,3007,-0.018905,-0.003865,-0.01504,-0.030124,0.265493,0.428001,60,1280,-0.051986,0.001164,-0.053149,-0.062092,0.250144,0.357812,-0.05314909,-0.01103616,-0.424768,0.01320579,-0.00100874,-0.066917,14,-0.00165182,-0.06398,14,-0.00018546,-0.010653,14,score_huangli,0.120839,14,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00189219,0.229777,14,-0.00163078,0.00077869,0.058325,14,True,0.00388455,0.378404,1.171454,14,214.79,166,288,-0.01552108,-0.00120415,-0.01431683,-0.714789,,,,,,,-0.19130946,-3.532378,False,0.365486,-0.04440896,0.01577531,-0.06018427,-1.587873,1280/14
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,TRAIN,5,False,10646,4894,0.459703,5,10646,0.001974,0.002504,-0.00053,-0.004597,0.12074,0.458294,5,4894,0.003332,0.000716,0.002616,-0.004287,0.117823,0.461381,0.00261566,-0.00465138,-0.659689,-0.00320652,-0.00789806,-2.382077,36,-0.01433546,-1.339522,36,0.00380854,0.365437,36,score_huangli,0.068239,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00499446,-2.805345,35,-0.00209986,-0.00908339,-2.750409,36,True,-0.00513158,-2.600374,-0.073759,36,295.72,223,341,0.00357558,0.00307033,0.00050528,0.07151,,,,,,,0.02399891,1.063424,False,0.378525,0.00383045,-0.00281989,0.00665034,0.465299,4894/36
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,TRAIN,10,False,10641,4891,0.459637,10,10641,0.00375,0.006531,-0.002781,-0.011852,0.167252,0.432948,10,4891,0.006222,0.006996,-0.000774,-0.01211,0.168854,0.429565,-0.00077356,-0.00575303,-0.61601,-0.00448942,-0.01054119,-2.050165,36,-0.00303227,-0.334853,36,0.00161638,0.175708,36,score_huangli,0.076413,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00542162,-2.439225,35,-0.0026064,-0.01214164,-2.365499,36,True,-0.00594889,-2.472102,0.057606,36,295.58,222,341,0.00621333,0.00677181,-0.00055846,-0.060909,,,,,,,0.01835324,0.620147,False,0.377468,-0.00390632,0.0027894,-0.00669572,-0.360575,4891/36
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,TRAIN,20,True,10632,4886,0.459556,20,10632,0.012092,0.009698,0.002394,-0.017829,0.225699,0.426354,20,4886,0.024025,0.015217,0.008808,-0.016943,0.240261,0.432255,0.00880799,0.00085424,0.072134,-0.00305997,-0.01907288,-1.56582,36,-0.0017819,-0.213708,36,-0.00541823,-0.614837,36,score_huangli,0.078692,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00378773,-1.40518,35,-0.00344991,-0.02149698,-1.672901,36,True,-0.00450964,-1.574729,5.434035,36,295.33,222,340,0.01418197,0.0094289,0.00475303,0.401233,,,,,,,0.04352191,1.153328,False,0.377468,0.00295267,0.0065534,-0.00360073,-0.149843,4886/36
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,TRAIN,60,False,10546,4841,0.459037,60,10546,0.031904,0.004889,0.027015,-0.011345,0.308267,0.470795,60,4841,0.077375,0.02713,0.050245,-0.001206,0.338591,0.495765,0.05024515,0.03615377,1.561661,0.00730343,-0.00060252,-0.072069,36,0.01365023,1.675099,36,0.00922837,0.931849,36,score_huangli,0.089167,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00552719,1.458279,35,0.00150573,0.00149851,0.170338,36,True,0.00369699,1.156301,0.84712,36,292.94,220,334,0.03464141,0.00382139,0.03082,1.309236,,,,,,,0.1030258,1.38571,False,0.379877,0.04704756,0.01459245,0.03245511,0.684088,4841/36
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,VALIDATION,5,False,5241,2192,0.418241,5,5241,0.005379,0.012453,-0.007074,-0.001557,0.096511,0.490364,5,2192,-0.003715,0.006428,-0.010142,-0.001589,0.09802,0.489051,-0.01014242,-0.00386184,-0.351836,-0.00486781,0.00305113,0.774136,16,0.01359297,0.754076,16,0.00348674,0.233966,16,score_huangli,0.096236,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00038272,-0.235398,15,-0.00026301,0.00067956,0.239489,16,True,-0.00014392,-0.083382,0.900897,16,327.56,291,338,0.00582462,0.0124027,-0.00657803,-0.655404,,,,,,,-0.01939049,-0.500521,False,0.319644,-0.00478306,-0.00837301,0.00358995,0.172963,2192/16
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,VALIDATION,10,False,5231,2189,0.418467,10,5231,-0.008037,0.007498,-0.015535,-0.012141,0.131779,0.42879,10,2189,-0.013931,0.00297,-0.016901,-0.010757,0.135237,0.429877,-0.01690102,-0.00874483,-0.634091,-0.01455251,0.00693404,1.185299,16,0.03413062,2.38337,16,0.02305674,1.714253,16,score_huangli,0.080101,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00107256,0.401966,15,0.00054334,0.00403469,0.898789,16,True,0.00140392,0.474052,1.122651,16,326.94,291,338,-0.00782324,0.00674477,-0.01456796,-1.33038,,,,,,,-0.01634183,-0.384731,False,0.321141,-0.0101853,-0.01895062,0.00876532,0.388745,2189/16
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,VALIDATION,20,True,5215,2181,0.418217,20,5215,-0.05227,-0.001267,-0.051002,-0.050577,0.189202,0.334036,20,2181,-0.056314,-0.008481,-0.047833,-0.051339,0.195047,0.327373,-0.04783309,-0.04768234,-2.18309,-0.05328058,5.588e-05,0.009724,16,-0.00685926,-0.52893,16,-0.00665952,-0.496923,16,score_huangli,0.131309,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00139224,-0.403429,15,-0.00141465,-0.00335735,-0.692097,16,True,-0.00153453,-0.413874,0.970802,16,325.94,290,338,-0.05056373,-0.00188724,-0.04867645,-2.452816,,,,,,,0.02375324,0.308357,False,0.319097,-0.0210984,-0.07625451,0.05515611,1.438319,2181/16
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,VALIDATION,60,False,5054,2120,0.41947,60,5054,0.016519,0.028772,-0.012253,-0.03133,0.261804,0.421053,60,2120,0.007156,-0.004697,0.011853,-0.01926,0.268253,0.454717,0.01185295,-0.00020237,-0.007551,-0.02967118,0.01303336,1.208621,16,-0.00788315,-0.600789,16,-0.0152721,-1.433832,16,score_huangli,0.07858,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00472565,0.964454,15,0.00066669,0.015231,1.26792,16,True,0.00281009,0.718109,24.351534,16,315.88,288,333,0.01580579,0.02777754,-0.01197173,-0.500604,,,,,,,0.14274488,1.67975,False,0.323363,0.04974894,-0.07369239,0.12344133,3.344064,2120/16
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,OOS,5,False,3348,1485,0.443548,5,3348,-0.023418,-0.014817,-0.008601,-0.010998,0.074931,0.399343,5,1485,-0.032761,-0.02314,-0.009621,-0.009419,0.070365,0.416162,-0.00962106,-0.00612536,-0.841146,-0.00778845,0.0013229,0.300957,15,0.01634261,0.770043,15,0.02181099,1.162971,15,score_huangli,0.108685,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00090689,0.275975,15,-0.000273,-0.00018309,-0.043778,15,True,0.00056916,0.208397,1.148055,15,223.2,171,295,-0.02395944,-0.01617936,-0.00777997,-1.519719,,,,,,,-0.00687958,-0.422625,False,0.276243,-0.01125223,-0.00474175,-0.00651047,-0.625079,1485/15
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,OOS,10,False,3330,1477,0.443544,10,3330,-0.025653,-0.005701,-0.019952,-0.019922,0.108888,0.37958,10,1477,-0.037392,-0.01364,-0.023752,-0.019403,0.109866,0.390657,-0.02375184,-0.0181473,-1.54199,-0.01692267,-0.00087136,-0.149829,15,-0.001916,-0.102755,15,0.01056561,0.692669,15,score_huangli,0.110256,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00056525,-0.146656,15,-0.00036339,-0.00056733,-0.100163,15,True,-0.00294246,-0.83491,0.968852,15,222.0,168,295,-0.02362089,-0.00700676,-0.01661423,-1.712587,,,,,,,-0.01513882,-0.491477,False,0.27933,-0.02070071,-0.01303856,-0.00766214,-0.374946,1477/15
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,OOS,20,True,3293,1459,0.443061,20,3293,-0.023713,-0.00085,-0.022863,-0.012365,0.180478,0.447312,20,1459,-0.045222,-0.005806,-0.039415,-0.023228,0.177294,0.410555,-0.03941531,-0.01776386,-1.15295,-0.00969512,0.00492331,0.626133,15,0.00847067,0.367342,15,0.0045317,0.243321,15,score_huangli,0.199223,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00191384,0.536649,15,0.0015483,0.00615009,0.916773,15,True,0.00016746,0.036672,1.107738,15,219.53,165,292,-0.02096368,-0.00190138,-0.01906227,-1.16701,,,,,,,-0.06634154,-1.355138,False,0.280899,-0.03794764,-0.00253757,-0.03541007,-1.086203,1459/15
phase3e-neutralization-v1,huangli_raw,HYP-HL-RAW-001,huangli,raw,single,positive,listing_open_v1,OOS,60,False,3007,1269,0.422015,60,3007,-0.018905,-0.003865,-0.01504,-0.030124,0.265493,0.428001,60,1269,-0.054163,-0.00271,-0.051453,-0.056883,0.249006,0.367218,-0.05145282,-0.01447461,-0.691203,0.01154729,-0.00026713,-0.026416,14,0.00578254,0.287294,14,0.00751007,0.401356,14,score_huangli,0.120839,14,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00339244,0.636154,14,0.00032384,0.00431919,0.448687,14,True,-0.00209185,-0.305762,1.234372,14,214.79,166,288,-0.01552108,-0.00120415,-0.01431683,-0.714789,,,,,,,-0.13414623,-2.544477,False,0.275647,-0.04440896,0.01577531,-0.06018427,-1.587873,1269/14
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,TRAIN,5,False,10646,2662,0.250047,5,10646,0.001974,0.002504,-0.00053,-0.004597,0.12074,0.458294,5,2662,0.010405,0.001005,0.0094,-0.003329,0.129225,0.471074,0.00939953,0.00511243,0.634198,-0.00384073,0.00268421,0.61003,32,0.00116781,0.112351,32,-0.0017856,-0.236658,36,pct_huangli,0.068239,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00313038,1.001816,27,0.00126492,0.00448668,1.20058,31,True,0.00292898,0.819797,0.387692,36,295.72,223,341,0.00357558,0.00307033,0.00050528,0.07151,32.0,0.00245866,4.0,-0.01512177,0.01758043,0.743367,0.03004222,1.130927,True,0.121488,0.00618768,-0.00517712,0.0113648,0.800058,2662/36
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,TRAIN,10,False,10641,2662,0.250164,10,10641,0.00375,0.006531,-0.002781,-0.011852,0.167252,0.432948,10,2662,0.020215,0.00981,0.010406,-0.009918,0.19568,0.450789,0.01040551,0.00613765,0.587727,-0.00718099,0.00785511,1.739715,32,0.01762458,1.912137,32,0.00225747,0.317873,36,pct_huangli,0.076413,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00713739,1.782845,27,0.00477182,0.0102986,2.148735,31,True,0.00717511,1.780968,-0.162886,36,295.58,222,341,0.00621333,0.00677181,-0.00055846,-0.060909,32.0,0.00060903,4.0,-0.00989834,0.01050737,0.30016,0.02910682,0.837414,True,0.121689,-0.00171944,0.00060253,-0.00232196,-0.124832,2662/36
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,TRAIN,20,True,10632,2662,0.250376,20,10632,0.012092,0.009698,0.002394,-0.017829,0.225699,0.426354,20,2662,0.048789,0.0195,0.029289,-0.011224,0.296417,0.453043,0.02928897,0.01479389,1.069572,-0.00658896,0.01257131,1.862938,32,0.01343219,1.285104,32,0.00487382,0.567689,36,pct_huangli,0.078692,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.01367388,2.29362,27,0.01024286,0.01708023,2.322747,31,True,0.01305864,2.404523,0.075708,36,295.33,222,340,0.01418197,0.0094289,0.00475303,0.401233,32.0,0.00685818,4.0,-0.01208811,0.01894629,0.567827,0.06280815,1.426756,True,0.121689,0.00862444,0.00088163,0.00774281,0.3226,2662/36
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,TRAIN,60,False,10546,2635,0.249858,60,10546,0.031904,0.004889,0.027015,-0.011345,0.308267,0.470795,60,2635,0.11283,0.037178,0.075652,0.00968,0.373475,0.521442,0.07565155,0.03929296,1.441789,0.01081544,0.01439594,1.223713,32,0.01467724,1.229295,32,0.00642297,0.653735,36,pct_huangli,0.089167,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.02155012,2.796646,27,0.01335266,0.02168847,2.003141,31,True,0.02016725,2.443764,0.451553,36,292.94,220,334,0.03464141,0.00382139,0.03082,1.309236,32.0,0.02986712,4.0,0.03844306,-0.00857593,-0.18236,0.1328216,1.521982,True,0.122901,0.05616537,0.00547464,0.05069074,1.079203,2635/36
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,VALIDATION,5,False,5241,1002,0.191185,5,5241,0.005379,0.012453,-0.007074,-0.001557,0.096511,0.490364,5,1002,-0.009366,0.006938,-0.016303,-0.003291,0.099746,0.472056,-0.01630348,-0.0386275,-1.282267,-0.00489221,-0.02925994,-1.162987,15,-0.02292968,-1.47363,15,-0.02742342,-2.424008,16,pct_huangli,0.096236,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00038595,0.141341,13,-0.0007828,-0.02676527,-1.146393,15,True,0.00064265,0.21863,1.009992,16,327.56,291,338,0.00582462,0.0124027,-0.00657803,-0.655404,15.0,-0.00995318,1.0,0.04404919,,,-0.03360778,-0.662739,True,0.070564,-0.00811678,-0.00503929,-0.00307749,-0.148231,1002/16
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,VALIDATION,10,False,5231,999,0.190977,10,5231,-0.008037,0.007498,-0.015535,-0.012141,0.131779,0.42879,10,999,-0.02046,0.000803,-0.021264,-0.011182,0.142814,0.418418,-0.02126371,-0.06953389,-1.533003,-0.01418304,-0.04982543,-1.182024,15,-0.02103723,-1.423796,15,-0.02341826,-2.086424,16,pct_huangli,0.080101,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00153699,-0.328542,13,-0.00099042,-0.04584607,-1.182317,15,True,-0.00121889,-0.237662,0.977896,16,326.94,291,338,-0.00782324,0.00674477,-0.01456796,-1.33038,15.0,-0.02044297,1.0,0.07355716,,,-0.0140748,-0.251051,True,0.070564,-0.01238306,-0.01675286,0.0043698,0.193021,999/16
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,VALIDATION,20,True,5215,998,0.191371,20,5215,-0.05227,-0.001267,-0.051002,-0.050577,0.189202,0.334036,20,998,-0.057011,-0.00755,-0.049461,-0.05391,0.191194,0.334669,-0.04946127,-0.12697427,-2.040304,-0.05136706,-0.07159816,-1.227282,15,-0.02744751,-1.510756,15,-0.01888816,-1.374603,16,pct_huangli,0.131309,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00198999,-0.187459,13,-0.00366261,-0.0645688,-1.209552,15,True,-0.00288296,-0.255037,0.984328,16,325.94,290,338,-0.05056373,-0.00188724,-0.04867645,-2.452816,15.0,-0.05713074,1.0,0.07813781,,,0.04391253,0.434747,True,0.070564,-0.02905302,-0.06829989,0.03924687,0.988045,998/16
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,VALIDATION,60,False,5054,966,0.191136,60,5054,0.016519,0.028772,-0.012253,-0.03133,0.261804,0.421053,60,966,0.00688,-0.016326,0.023205,-0.013803,0.252261,0.464803,0.02320529,-0.0429138,-1.270407,-0.02063192,-0.02604281,-1.597106,14,-0.01704087,-0.943082,14,0.00595144,0.44073,16,pct_huangli,0.07858,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.01356371,-1.219365,13,0.00040184,-0.01883061,-1.440663,14,True,-0.01650605,-1.289761,0.683931,16,315.88,288,333,0.01580579,0.02777754,-0.01197173,-0.500604,14.0,-0.0170402,2.0,0.02350758,-0.04054778,-1.460705,0.18401531,1.64069,True,0.069127,0.04974894,-0.07369239,0.12344133,3.344064,966/16
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,OOS,5,False,3348,852,0.25448,5,3348,-0.023418,-0.014817,-0.008601,-0.010998,0.074931,0.399343,5,852,-0.029813,-0.023707,-0.006105,-0.006156,0.06853,0.430751,-0.00610525,-0.01623942,-2.212048,-0.00945332,-0.00720895,-1.316132,15,0.01180005,0.720756,15,0.02316345,1.264261,15,pct_huangli,0.108685,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.0006557,-0.145904,9,0.00158389,-0.00266163,-0.580764,15,True,-0.0011844,-0.232197,0.959623,15,223.2,171,295,-0.02395944,-0.01617936,-0.00777997,-1.519719,,,,,,,0.00117171,0.058993,False,0.157068,-0.01125223,-0.00474175,-0.00651047,-0.625079,852/15
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,OOS,10,False,3330,844,0.253453,10,3330,-0.025653,-0.005701,-0.019952,-0.019922,0.108888,0.37958,10,844,-0.037681,-0.016201,-0.02148,-0.016976,0.113135,0.407583,-0.02148028,-0.00806134,-0.369379,-0.01943276,0.01119035,0.51753,15,0.01582259,0.683796,15,0.02265313,1.029198,15,pct_huangli,0.110256,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00300234,-0.462623,9,0.00263097,0.01511434,0.702737,15,True,-0.00225548,-0.312623,0.627563,15,222.0,168,295,-0.02362089,-0.00700676,-0.01661423,-1.712587,,,,,,,-0.02010627,-0.53897,False,0.153439,-0.02070071,-0.01303856,-0.00766214,-0.374946,844/15
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,OOS,20,True,3293,834,0.253265,20,3293,-0.023713,-0.00085,-0.022863,-0.012365,0.180478,0.447312,20,834,-0.057218,-0.006769,-0.050449,-0.036714,0.170563,0.365707,-0.0504486,-0.01618614,-0.300818,-0.01350697,0.00357773,0.077571,15,-0.01032542,-0.551724,15,0.00748017,0.43606,15,pct_huangli,0.199223,15,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.0041401,-0.891341,9,-0.00219257,0.01544639,0.348058,15,True,-0.0036436,-0.372648,0.744219,15,219.53,165,292,-0.02096368,-0.00190138,-0.01906227,-1.16701,,,,,,,-0.08736157,-1.485291,False,0.155914,-0.03794764,-0.00253757,-0.03541007,-1.086203,834/15
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,ipo_approx_v1,OOS,60,False,3007,715,0.237779,60,3007,-0.018905,-0.003865,-0.01504,-0.030124,0.265493,0.428001,60,715,-0.076161,-0.000739,-0.075422,-0.071601,0.224511,0.337063,-0.07542237,0.00417648,0.072501,0.00379693,0.01987385,0.406869,13,0.00721698,0.39182,13,0.03166947,1.310432,14,pct_huangli,0.120839,14,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00191102,-0.302798,8,-0.00184458,0.03304443,0.700515,13,True,-0.00509797,-0.991552,1.457567,14,214.79,166,288,-0.01552108,-0.00120415,-0.01431683,-0.714789,13.0,-0.01567556,1.0,0.00334668,,,-0.1814422,-3.10451,True,0.100775,-0.04700721,0.01837355,-0.06538076,-1.758577,715/14
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,listing_close_v1,TRAIN,5,False,10646,2656,0.249483,5,10646,0.001974,0.002504,-0.00053,-0.004597,0.12074,0.458294,5,2656,0.007112,-0.001199,0.008311,-0.005071,0.130063,0.457455,0.00831103,0.00394926,0.472477,-0.00346895,0.00218268,0.562813,34,-0.00491351,-0.356736,34,-0.00506929,-0.461854,36,pct_huangli,0.068239,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.0004704,0.159306,30,-0.00086279,0.00111973,0.282575,34,True,0.0010132,0.414375,0.880889,36,295.72,223,341,0.00357558,0.00307033,0.00050528,0.07151,34.0,0.00228356,2.0,-0.02972559,0.03200915,0.691413,0.03477188,1.240551,True,0.125334,0.007221,-0.00621045,0.01343145,0.949097,2656/36
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,listing_close_v1,TRAIN,10,False,10641,2656,0.249601,10,10641,0.00375,0.006531,-0.002781,-0.011852,0.167252,0.432948,10,2656,0.01122,0.008179,0.003042,-0.016349,0.197227,0.415286,0.00304175,-0.00250208,-0.245618,-0.00471841,-0.00157369,-0.295851,34,-0.00912854,-0.753953,34,-0.00043092,-0.041364,36,pct_huangli,0.076413,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",-0.00124402,-0.361167,30,-0.00232415,-0.0038637,-0.732751,34,True,-0.00047381,-0.167767,0.502806,36,295.58,222,341,0.00621333,0.00677181,-0.00055846,-0.060909,34.0,-0.00065874,2.0,0.00114637,-0.0018051,-0.027069,0.02564539,0.694492,True,0.125527,-0.00041858,-0.00069833,0.00027975,0.015036,2656/36
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,listing_close_v1,TRAIN,20,True,10632,2653,0.24953,20,10632,0.012092,0.009698,0.002394,-0.017829,0.225699,0.426354,20,2653,0.040923,0.019108,0.021815,-0.016933,0.303977,0.444026,0.02181482,0.00674965,0.488797,-0.00406335,0.00390662,0.607633,34,-0.00458381,-0.441174,34,-0.00636213,-0.756658,36,pct_huangli,0.078692,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00127044,0.258959,30,-0.00253205,0.00183185,0.276737,34,True,0.0006399,0.145089,0.811777,36,295.33,222,340,0.01418197,0.0094289,0.00475303,0.401233,34.0,0.00372109,2.0,0.02229603,-0.01857494,-0.420739,0.07805815,1.690569,True,0.125527,0.01073918,-0.00123312,0.0119723,0.499883,2653/36
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,listing_close_v1,TRAIN,60,False,10546,2627,0.249099,60,10546,0.031904,0.004889,0.027015,-0.011345,0.308267,0.470795,60,2627,0.102568,0.041594,0.060975,-0.004986,0.406046,0.487628,0.06097451,0.0384389,1.463879,0.01574981,0.01229486,1.332448,34,0.00398947,0.408532,34,0.00665629,0.650337,36,pct_huangli,0.089167,36,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00513892,1.165073,30,-0.00137382,0.00811359,0.967451,34,True,0.00578395,1.144863,0.866309,36,292.94,220,334,0.03464141,0.00382139,0.03082,1.309236,34.0,0.027834,2.0,0.08158216,-0.05374816,-0.854546,0.12762707,1.370642,True,0.124646,0.04173048,0.01990953,0.02182095,0.458217,2627/36
phase3e-neutralization-v1,huangli_calibrated,HYP-HL-CAL-001,huangli,calibrated,single,positive,listing_close_v1,VALIDATION,5,False,5241,1178,0.224766,5,5241,0.005379,0.012453,-0.007074,-0.001557,0.096511,0.490364,5,1178,-0.00652,0.010099,-0.016619,-0.004582,0.100813,0.459253,-0.01661891,-0.0052231,-0.474657,-0.00430644,0.00557344,1.462059,14,0.01946046,1.549655,14,0.01543951,1.116351,16,pct_huangli,0.096236,16,"momentum_60d,momentum_120d,volatility_20d,volatility_60d,size_proxy_log_amount_20d",0.00471658,1.395507,14,0.00279834,0.00586368,1.533362,14,True,0.00460102,1.368724,1.903023,16,327.56,291,338,0.00582462,0.0124027,-0.00657803,-0.655404,14.0,-0.00998303,2.0,0.01725695,-0.02723998,-0.942319,-0.05085324,-1.19444,True,0.118186,-0.01694804,0.00379197,-0.02074001,-1.03572,1178/16
