engine,birth_model,factor_id,partition,year,market_phase,sample_count,available_count,null_count,null_rate,activation_rate,raw_direction_positive,raw_direction_neutral,raw_direction_negative,mean_normalized,std_normalized,p25_normalized,p50_normalized,p75_normalized,p95_normalized,mean_rule_score,std_rule_score,unique_value_count,dominant_share,calibrated_positive,calibrated_neutral,calibrated_negative,mean_rank_score,calibration_status,flags
bazi,ipo_approx_v1,B_MONTH_010,OOS,2026,2022_2026,997,997,0,0.0,0.19659,0,801,196,0.107823,0.227742,0.0,0.0,0.0,0.5,1.078235,2.277421,3,0.80341,196,801,0,50.216432,"{""ok"": 997}",
bazi,ipo_approx_v1,B_MONTH_010,TRAIN,2010,2010_2014,291,291,0,0.0,0.185567,0,237,54,0.106529,0.236334,0.0,0.0,0.0,0.5,1.065292,2.36334,3,0.814433,54,237,0,49.758709,"{""ok"": 291}",
bazi,ipo_approx_v1,B_MONTH_010,TRAIN,2011,2010_2014,326,326,0,0.0,0.177914,0,268,58,0.101227,0.229779,0.0,0.0,0.0,0.5,1.01227,2.297792,3,0.822086,58,268,0,49.356646,"{""ok"": 326}",
bazi,ipo_approx_v1,B_MONTH_010,TRAIN,2012,2010_2014,353,353,0,0.0,0.186969,0,287,66,0.104816,0.230006,0.0,0.0,0.0,0.5,1.048159,2.300063,3,0.813031,66,287,0,49.780981,"{""ok"": 353}",
bazi,ipo_approx_v1,B_MONTH_010,TRAIN,2013,2010_2014,371,371,0,0.0,0.180593,0,304,67,0.101078,0.226367,0.0,0.0,0.0,0.5,1.010782,2.263671,3,0.819407,67,304,0,49.459019,"{""ok"": 371}",
bazi,ipo_approx_v1,B_MONTH_010,TRAIN,2014,2010_2014,372,372,0,0.0,0.180108,0,305,67,0.100806,0.226123,0.0,0.0,0.0,0.5,1.008065,2.261226,3,0.819892,67,305,0,49.434751,"{""ok"": 372}",
bazi,ipo_approx_v1,B_MONTH_010,TRAIN,2015,2015_2019,384,384,0,0.0,0.179688,0,315,69,0.10026,0.225003,0.0,0.0,0.0,0.5,1.002604,2.250035,3,0.820312,69,315,0,49.407804,"{""ok"": 384}",
bazi,ipo_approx_v1,B_MONTH_010,TRAIN,2016,2015_2019,399,399,0,0.0,0.205514,0,317,82,0.114035,0.235437,0.0,0.0,0.0,0.5,1.140351,2.354372,3,0.794486,82,317,0,50.685827,"{""ok"": 399}",
bazi,ipo_approx_v1,B_MONTH_010,TRAIN,2017,2015_2019,410,410,0,0.0,0.209756,0,324,86,0.117073,0.239092,0.0,0.0,0.0,0.5,1.170732,2.39092,3,0.790244,86,324,0,50.910598,"{""ok"": 410}",
bazi,ipo_approx_v1,B_MONTH_010,TRAIN,2018,2015_2019,433,433,0,0.0,0.207852,0,343,90,0.115473,0.236811,0.0,0.0,0.0,0.5,1.154734,2.36811,3,0.792148,90,343,0,50.805202,"{""ok"": 433}",
bazi,ipo_approx_v1,B_MONTH_010,VALIDATION,2019,2015_2019,438,438,0,0.0,0.205479,0,348,90,0.114155,0.235772,0.0,0.0,0.0,0.5,1.141553,2.357724,3,0.794521,90,348,0,50.686778,"{""ok"": 438}",
bazi,ipo_approx_v1,B_MONTH_010,VALIDATION,2020,2020_2021,443,443,0,0.0,0.209932,0,350,93,0.116253,0.236696,0.0,0.0,0.0,0.5,1.162528,2.366957,3,0.790068,93,350,0,50.901819,"{""ok"": 443}",
bazi,ipo_approx_v1,B_MONTH_010,VALIDATION,2021,2020_2021,459,459,0,0.0,0.213508,0,361,98,0.120915,0.245213,0.0,0.0,0.0,0.5,1.20915,2.452127,3,0.786492,98,361,0,51.131475,"{""ok"": 459}",
bazi,ipo_approx_v1,B_MONTH_010,VALIDATION,2022,2022_2026,474,474,0,0.0,0.21308,0,373,101,0.121308,0.246647,0.0,0.0,0.0,0.5,1.21308,2.466468,3,0.78692,101,373,0,51.122206,"{""ok"": 474}",
bazi,ipo_approx_v1,B_MONTH_011,OOS,2023,2022_2026,483,483,0,0.0,0.877847,0,483,0,0.484012,0.324722,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.122153,93,285,105,48.677063,"{""ok"": 483}",
bazi,ipo_approx_v1,B_MONTH_011,OOS,2024,2022_2026,490,490,0,0.0,0.914286,0,490,0,0.491156,0.312715,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.126531,91,305,94,49.317069,"{""ok"": 490}",
bazi,ipo_approx_v1,B_MONTH_011,OOS,2025,2022_2026,493,493,0,0.0,0.904665,0,493,0,0.508001,0.312857,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.127789,97,305,91,50.825908,"{""ok"": 493}",
bazi,ipo_approx_v1,B_MONTH_011,OOS,2026,2022_2026,997,997,0,0.0,0.901705,0,997,0,0.510309,0.316914,0.222222,0.555556,0.777778,1.0,5.0,0.0,10,0.11334,202,605,190,51.037104,"{""ok"": 997}",
bazi,ipo_approx_v1,B_MONTH_011,TRAIN,2010,2010_2014,291,291,0,0.0,0.910653,0,291,0,0.518519,0.310774,0.222222,0.555556,0.777778,1.0,5.0,0.0,10,0.147766,61,181,49,51.769569,"{""ok"": 291}",
bazi,ipo_approx_v1,B_MONTH_011,TRAIN,2011,2010_2014,326,326,0,0.0,0.886503,0,326,0,0.5,0.321883,0.222222,0.555556,0.777778,1.0,5.0,0.0,10,0.141104,65,192,69,50.115846,"{""ok"": 326}",
bazi,ipo_approx_v1,B_MONTH_011,TRAIN,2012,2010_2014,353,353,0,0.0,0.898017,0,353,0,0.497639,0.323405,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.130312,76,204,73,49.900396,"{""ok"": 353}",
bazi,ipo_approx_v1,B_MONTH_011,TRAIN,2013,2010_2014,371,371,0,0.0,0.873315,0,371,0,0.48218,0.322921,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.126685,71,221,79,48.510578,"{""ok"": 371}",
bazi,ipo_approx_v1,B_MONTH_011,TRAIN,2014,2010_2014,372,372,0,0.0,0.908602,0,372,0,0.491637,0.312192,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.126344,68,233,71,49.360241,"{""ok"": 372}",
bazi,ipo_approx_v1,B_MONTH_011,TRAIN,2015,2015_2019,384,384,0,0.0,0.901042,0,384,0,0.506944,0.315626,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.125,77,234,73,50.7327,"{""ok"": 384}",
bazi,ipo_approx_v1,B_MONTH_011,TRAIN,2016,2015_2019,399,399,0,0.0,0.897243,0,399,0,0.511,0.321965,0.222222,0.555556,0.777778,1.0,5.0,0.0,10,0.125313,84,238,77,51.102111,"{""ok"": 399}",
bazi,ipo_approx_v1,B_MONTH_011,TRAIN,2017,2015_2019,410,410,0,0.0,0.9,0,410,0,0.497832,0.323095,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.121951,87,237,86,49.919247,"{""ok"": 410}",
bazi,ipo_approx_v1,B_MONTH_011,TRAIN,2018,2015_2019,433,433,0,0.0,0.877598,0,433,0,0.488068,0.325669,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.122402,84,256,93,49.041629,"{""ok"": 433}",
bazi,ipo_approx_v1,B_MONTH_011,VALIDATION,2019,2015_2019,438,438,0,0.0,0.917808,0,438,0,0.493404,0.313368,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.123288,83,270,85,49.519926,"{""ok"": 438}",
bazi,ipo_approx_v1,B_MONTH_011,VALIDATION,2020,2020_2021,443,443,0,0.0,0.902935,0,443,0,0.505393,0.313901,0.222222,0.444444,0.777778,1.0,5.0,0.0,10,0.124153,88,271,84,50.591714,"{""ok"": 443}",
bazi,ipo_approx_v1,B_MONTH_011,VALIDATION,2021,2020_2021,459,459,0,0.0,0.893246,0,459,0,0.50351,0.32065,0.222222,0.555556,0.777778,1.0,5.0,0.0,10,0.12854,90,275,94,50.430314,"{""ok"": 459}",
bazi,ipo_approx_v1,B_MONTH_011,VALIDATION,2022,2022_2026,474,474,0,0.0,0.902954,0,474,0,0.50586,0.324291,0.222222,0.5,0.777778,1.0,5.0,0.0,10,0.124473,105,274,95,50.639956,"{""ok"": 474}",
bazi,ipo_approx_v1,B_MONTH_012,OOS,2023,2022_2026,483,483,0,0.0,0.714286,156,138,189,-0.068323,0.843261,-1.0,0.0,1.0,1.0,7.142857,4.522223,3,0.391304,0,483,0,49.852208,"{""ok"": 483}",
bazi,ipo_approx_v1,B_MONTH_012,OOS,2024,2022_2026,490,490,0,0.0,0.716327,159,139,192,-0.067347,0.844539,-1.0,0.0,1.0,1.0,7.163265,4.512409,3,0.391837,0,490,0,49.880479,"{""ok"": 490}",
bazi,ipo_approx_v1,B_MONTH_012,OOS,2025,2022_2026,493,493,0,0.0,0.718053,162,139,192,-0.060852,0.846051,-1.0,0.0,1.0,1.0,7.180527,4.504048,3,0.389452,0,493,0,50.0876,"{""ok"": 493}",
bazi,ipo_approx_v1,B_MONTH_012,OOS,2026,2022_2026,997,997,0,0.0,0.715145,331,284,382,-0.051153,0.844538,-1.0,0.0,1.0,1.0,7.151454,4.515717,3,0.383149,0,997,0,50.405664,"{""ok"": 997}",
bazi,ipo_approx_v1,B_MONTH_012,TRAIN,2010,2010_2014,291,291,0,0.0,0.71134,98,84,109,-0.037801,0.844014,-1.0,0.0,1.0,1.0,7.113402,4.5392,3,0.37457,0,291,0,50.843257,"{""ok"": 291}",
bazi,ipo_approx_v1,B_MONTH_012,TRAIN,2011,2010_2014,326,326,0,0.0,0.699387,104,98,124,-0.06135,0.835322,-1.0,0.0,1.0,1.0,6.993865,4.592297,3,0.380368,0,326,0,50.101423,"{""ok"": 326}",
bazi,ipo_approx_v1,B_MONTH_012,TRAIN,2012,2010_2014,353,353,0,0.0,0.705382,113,104,136,-0.065156,0.838528,-1.0,0.0,1.0,1.0,7.053824,4.565177,3,0.385269,0,353,0,49.968821,"{""ok"": 353}",
bazi,ipo_approx_v1,B_MONTH_012,TRAIN,2013,2010_2014,371,371,0,0.0,0.703504,118,110,143,-0.067385,0.837169,-1.0,0.0,1.0,1.0,7.03504,4.57329,3,0.385445,0,371,0,49.89978,"{""ok"": 371}",
bazi,ipo_approx_v1,B_MONTH_012,TRAIN,2014,2010_2014,372,372,0,0.0,0.704301,118,110,144,-0.069892,0.837437,-1.0,0.0,1.0,1.0,7.043011,4.569709,3,0.387097,0,372,0,49.817488,"{""ok"": 372}",
bazi,ipo_approx_v1,B_MONTH_012,TRAIN,2015,2015_2019,384,384,0,0.0,0.705729,123,113,148,-0.065104,0.838643,-1.0,0.0,1.0,1.0,7.057292,4.563088,3,0.385417,0,384,0,49.969934,"{""ok"": 384}",
bazi,ipo_approx_v1,B_MONTH_012,TRAIN,2016,2015_2019,399,399,0,0.0,0.709273,130,116,153,-0.057644,0.841263,-1.0,0.0,1.0,1.0,7.092732,4.546678,3,0.383459,0,399,0,50.205328,"{""ok"": 399}",
bazi,ipo_approx_v1,B_MONTH_012,TRAIN,2017,2015_2019,410,410,0,0.0,0.712195,132,118,160,-0.068293,0.842176,-1.0,0.0,1.0,1.0,7.121951,4.532928,3,0.390244,0,410,0,49.856537,"{""ok"": 410}",
bazi,ipo_approx_v1,B_MONTH_012,TRAIN,2018,2015_2019,433,433,0,0.0,0.713626,138,124,171,-0.076212,0.842292,-1.0,0.0,1.0,1.0,7.136259,4.525893,3,0.394919,0,433,0,49.598316,"{""ok"": 433}",
bazi,ipo_approx_v1,B_MONTH_012,VALIDATION,2019,2015_2019,438,438,0,0.0,0.714612,141,125,172,-0.070776,0.843342,-1.0,0.0,1.0,1.0,7.146119,4.521155,3,0.392694,0,438,0,49.772407,"{""ok"": 438}",
bazi,ipo_approx_v1,B_MONTH_012,VALIDATION,2020,2020_2021,443,443,0,0.0,0.717833,144,125,174,-0.06772,0.845494,-1.0,0.0,1.0,1.0,7.17833,4.50563,3,0.392777,0,443,0,49.866007,"{""ok"": 443}",
bazi,ipo_approx_v1,B_MONTH_012,VALIDATION,2021,2020_2021,459,459,0,0.0,0.718954,149,129,181,-0.069717,0.845963,-1.0,0.0,1.0,1.0,7.189542,4.500002,3,0.394336,0,459,0,49.799687,"{""ok"": 459}",
bazi,ipo_approx_v1,B_MONTH_012,VALIDATION,2022,2022_2026,474,474,0,0.0,0.71519,154,135,185,-0.065401,0.844047,-1.0,0.0,1.0,1.0,7.151899,4.518008,3,0.390295,0,474,0,49.945188,"{""ok"": 474}",
bazi,ipo_approx_v1,B_NATAL_001,OOS,2023,2022_2026,483,483,0,0.0,0.749482,128,121,234,-0.179089,0.686652,-1.0,0.0,0.5,1.0,5.848861,4.010351,5,0.279503,68,415,0,49.358513,"{""ok"": 483}",
bazi,ipo_approx_v1,B_NATAL_001,OOS,2024,2022_2026,490,490,0,0.0,0.75102,129,122,239,-0.182653,0.687163,-1.0,0.0,0.5,1.0,5.867347,4.008268,5,0.281633,69,421,0,49.202529,"{""ok"": 490}",
bazi,ipo_approx_v1,B_NATAL_001,OOS,2025,2022_2026,493,493,0,0.0,0.750507,129,123,241,-0.185598,0.687087,-1.0,0.0,0.5,1.0,5.872211,4.01343,5,0.283976,69,424,0,49.081511,"{""ok"": 493}",
bazi,ipo_approx_v1,B_NATAL_001,OOS,2026,2022_2026,997,997,0,0.0,0.747242,258,252,487,-0.187563,0.68469,-1.0,0.0,0.5,1.0,5.847543,4.021632,5,0.283852,138,859,0,49.017688,"{""ok"": 997}",
bazi,ipo_approx_v1,B_NATAL_001,TRAIN,2010,2010_2014,291,291,0,0.0,0.75945,86,70,135,-0.135739,0.716525,-1.0,0.0,0.5,1.0,6.065292,4.034233,5,0.278351,51,240,0,50.887512,"{""ok"": 291}",
bazi,ipo_approx_v1,B_NATAL_001,TRAIN,2011,2010_2014,326,326,0,0.0,0.742331,90,84,152,-0.159509,0.702097,-1.0,0.0,0.5,1.0,5.920245,4.085218,5,0.285276,51,275,0,50.052181,"{""ok"": 326}",
bazi,ipo_approx_v1,B_NATAL_001,TRAIN,2012,2010_2014,353,353,0,0.0,0.730878,97,95,161,-0.148725,0.700937,-1.0,0.0,0.5,1.0,5.849858,4.126908,5,0.27762,57,296,0,50.503408,"{""ok"": 353}",
bazi,ipo_approx_v1,B_NATAL_001,TRAIN,2013,2010_2014,371,371,0,0.0,0.730458,99,100,172,-0.160377,0.694004,-1.0,0.0,0.5,1.0,5.808625,4.112411,5,0.277628,57,314,0,50.07899,"{""ok"": 371}",
bazi,ipo_approx_v1,B_NATAL_001,TRAIN,2014,2010_2014,372,372,0,0.0,0.731183,100,100,172,-0.157258,0.695675,-1.0,0.0,0.5,1.0,5.819892,4.112611,5,0.276882,58,314,0,50.192294,"{""ok"": 372}",
bazi,ipo_approx_v1,B_NATAL_001,TRAIN,2015,2015_2019,384,384,0,0.0,0.731771,102,103,179,-0.164062,0.695311,-1.0,0.0,0.5,1.0,5.833333,4.114336,5,0.28125,59,325,0,49.914442,"{""ok"": 384}",
bazi,ipo_approx_v1,B_NATAL_001,TRAIN,2016,2015_2019,399,399,0,0.0,0.739348,106,104,189,-0.170426,0.694398,-1.0,0.0,0.5,1.0,5.864662,4.080439,5,0.283208,60,339,0,49.655923,"{""ok"": 399}",
bazi,ipo_approx_v1,B_NATAL_001,TRAIN,2017,2015_2019,410,410,0,0.0,0.741463,109,106,195,-0.170732,0.692342,-1.0,0.0,0.5,1.0,5.853659,4.062838,5,0.280488,61,349,0,49.658361,"{""ok"": 410}",
bazi,ipo_approx_v1,B_NATAL_001,TRAIN,2018,2015_2019,433,433,0,0.0,0.743649,114,111,208,-0.17552,0.694156,-1.0,0.0,0.5,1.0,5.889145,4.063352,5,0.284065,65,368,0,49.4374,"{""ok"": 433}",
bazi,ipo_approx_v1,B_NATAL_001,VALIDATION,2019,2015_2019,438,438,0,0.0,0.739726,114,114,210,-0.178082,0.692572,-1.0,0.0,0.5,1.0,5.86758,4.078834,5,0.285388,65,373,0,49.347274,"{""ok"": 438}",
bazi,ipo_approx_v1,B_NATAL_001,VALIDATION,2020,2020_2021,443,443,0,0.0,0.740406,114,115,214,-0.181716,0.690304,-1.0,0.0,0.5,1.0,5.857788,4.070654,5,0.284424,65,378,0,49.210676,"{""ok"": 443}",
bazi,ipo_approx_v1,B_NATAL_001,VALIDATION,2021,2020_2021,459,459,0,0.0,0.745098,120,117,222,-0.17756,0.688773,-1.0,0.0,0.5,1.0,5.849673,4.038198,5,0.278867,67,392,0,49.394461,"{""ok"": 459}",
bazi,ipo_approx_v1,B_NATAL_001,VALIDATION,2022,2022_2026,474,474,0,0.0,0.746835,126,120,228,-0.175105,0.688115,-1.0,0.0,0.5,1.0,5.843882,4.024882,5,0.278481,68,406,0,49.511527,"{""ok"": 474}",
bazi,ipo_approx_v1,B_NATAL_002,OOS,2023,2022_2026,483,483,0,0.0,0.94824,0,483,0,0.615942,0.291235,0.5,0.75,0.75,1.0,6.15942,2.912352,5,0.275362,111,266,106,50.134492,"{""ok"": 483}",
bazi,ipo_approx_v1,B_NATAL_002,OOS,2024,2022_2026,490,490,0,0.0,0.94898,0,490,0,0.616837,0.289995,0.5,0.75,0.75,1.0,6.168367,2.899954,5,0.277551,112,272,106,50.205304,"{""ok"": 490}",
bazi,ipo_approx_v1,B_NATAL_002,OOS,2025,2022_2026,493,493,0,0.0,0.94929,0,493,0,0.616633,0.289268,0.5,0.75,0.75,1.0,6.166329,2.892681,5,0.279919,112,275,106,50.174197,"{""ok"": 493}",
bazi,ipo_approx_v1,B_NATAL_002,OOS,2026,2022_2026,997,997,0,0.0,0.94985,0,997,0,0.617854,0.289374,0.5,0.75,0.75,1.0,6.178536,2.893737,5,0.278837,229,554,214,50.29117,"{""ok"": 997}",
bazi,ipo_approx_v1,B_NATAL_002,TRAIN,2010,2010_2014,291,291,0,0.0,0.941581,0,291,0,0.608247,0.307045,0.25,0.5,1.0,1.0,6.082474,3.070449,5,0.254296,74,142,75,49.567025,"{""ok"": 291}",
bazi,ipo_approx_v1,B_NATAL_002,TRAIN,2011,2010_2014,326,326,0,0.0,0.944785,0,326,0,0.611963,0.299555,0.5,0.75,0.75,1.0,6.119632,2.995553,5,0.266871,78,169,79,49.86059,"{""ok"": 326}",
bazi,ipo_approx_v1,B_NATAL_002,TRAIN,2012,2010_2014,353,353,0,0.0,0.94051,0,353,0,0.608357,0.298161,0.5,0.75,0.75,1.0,6.083569,2.981613,5,0.271955,81,188,84,49.53125,"{""ok"": 353}",
bazi,ipo_approx_v1,B_NATAL_002,TRAIN,2013,2010_2014,371,371,0,0.0,0.943396,0,371,0,0.614555,0.295833,0.5,0.75,0.75,1.0,6.145553,2.958332,5,0.280323,86,200,85,50.104136,"{""ok"": 371}",
bazi,ipo_approx_v1,B_NATAL_002,TRAIN,2014,2010_2014,372,372,0,0.0,0.943548,0,372,0,0.613575,0.296038,0.5,0.75,0.75,1.0,6.135753,2.960383,5,0.27957,86,200,86,50.00797,"{""ok"": 372}",
bazi,ipo_approx_v1,B_NATAL_002,TRAIN,2015,2015_2019,384,384,0,0.0,0.945312,0,384,0,0.615234,0.293926,0.5,0.75,0.75,1.0,6.152344,2.939262,5,0.283854,88,209,87,50.138787,"{""ok"": 384}",
bazi,ipo_approx_v1,B_NATAL_002,TRAIN,2016,2015_2019,399,399,0,0.0,0.947368,0,399,0,0.616541,0.292089,0.5,0.75,0.75,1.0,6.165414,2.920893,5,0.285714,91,219,89,50.231749,"{""ok"": 399}",
bazi,ipo_approx_v1,B_NATAL_002,TRAIN,2017,2015_2019,410,410,0,0.0,0.94878,0,410,0,0.615244,0.292499,0.5,0.75,0.75,1.0,6.152439,2.924988,5,0.280488,94,223,93,50.088423,"{""ok"": 410}",
bazi,ipo_approx_v1,B_NATAL_002,TRAIN,2018,2015_2019,433,433,0,0.0,0.949192,0,433,0,0.617206,0.29212,0.5,0.75,0.75,1.0,6.172055,2.9212,5,0.274827,101,236,96,50.261657,"{""ok"": 433}",
bazi,ipo_approx_v1,B_NATAL_002,VALIDATION,2019,2015_2019,438,438,0,0.0,0.947489,0,438,0,0.617009,0.293194,0.5,0.75,0.75,1.0,6.170091,2.931943,5,0.271689,103,238,97,50.262704,"{""ok"": 438}",
bazi,ipo_approx_v1,B_NATAL_002,VALIDATION,2020,2020_2021,443,443,0,0.0,0.948081,0,443,0,0.616817,0.291828,0.5,0.75,0.75,1.0,6.168172,2.918276,5,0.275395,103,243,97,50.224483,"{""ok"": 443}",
bazi,ipo_approx_v1,B_NATAL_002,VALIDATION,2021,2020_2021,459,459,0,0.0,0.949891,0,459,0,0.614379,0.289443,0.5,0.5,0.75,1.0,6.143791,2.894434,5,0.283224,104,255,100,49.938764,"{""ok"": 459}",
bazi,ipo_approx_v1,B_NATAL_002,VALIDATION,2022,2022_2026,474,474,0,0.0,0.947257,0,474,0,0.614451,0.291633,0.5,0.75,0.75,1.0,6.144515,2.916328,5,0.276371,108,261,105,50.002622,"{""ok"": 474}",
bazi,ipo_approx_v1,B_NATAL_003,OOS,2023,2022_2026,483,483,0,0.0,0.501035,0,483,0,0.501035,0.500517,0.0,1.0,1.0,1.0,5.010352,5.005173,2,0.501035,0,483,0,50.658229,"{""ok"": 483}",
bazi,ipo_approx_v1,B_NATAL_003,OOS,2024,2022_2026,490,490,0,0.0,0.5,0,490,0,0.5,0.500511,0.0,0.5,1.0,1.0,5.0,5.00511,2,0.5,0,490,0,50.606469,"{""ok"": 490}",
bazi,ipo_approx_v1,B_NATAL_003,OOS,2025,2022_2026,493,493,0,0.0,0.501014,0,493,0,0.501014,0.500507,0.0,1.0,1.0,1.0,5.010142,5.005068,2,0.501014,0,493,0,50.657179,"{""ok"": 493}",
bazi,ipo_approx_v1,B_NATAL_003,OOS,2026,2022_2026,997,997,0,0.0,0.503511,0,997,0,0.503511,0.500239,0.0,1.0,1.0,1.0,5.035105,5.002386,2,0.503511,0,997,0,50.781996,"{""ok"": 997}",
bazi,ipo_approx_v1,B_NATAL_003,TRAIN,2010,2010_2014,291,291,0,0.0,0.4811,0,291,0,0.4811,0.500503,0.0,0.0,1.0,1.0,4.810997,5.005034,2,0.5189,0,291,0,49.661452,"{""ok"": 291}",
bazi,ipo_approx_v1,B_NATAL_003,TRAIN,2011,2010_2014,326,326,0,0.0,0.481595,0,326,0,0.481595,0.500429,0.0,0.0,1.0,1.0,4.815951,5.004293,2,0.518405,0,326,0,49.686224,"{""ok"": 326}",
bazi,ipo_approx_v1,B_NATAL_003,TRAIN,2012,2010_2014,353,353,0,0.0,0.487252,0,353,0,0.487252,0.500547,0.0,0.0,1.0,1.0,4.872521,5.00547,2,0.512748,0,353,0,49.969075,"{""ok"": 353}",
bazi,ipo_approx_v1,B_NATAL_003,TRAIN,2013,2010_2014,371,371,0,0.0,0.487871,0,371,0,0.487871,0.500528,0.0,0.0,1.0,1.0,4.878706,5.005279,2,0.512129,0,371,0,50.0,"{""ok"": 371}",
bazi,ipo_approx_v1,B_NATAL_003,TRAIN,2014,2010_2014,372,372,0,0.0,0.486559,0,372,0,0.486559,0.500492,0.0,0.0,1.0,1.0,4.865591,5.004925,2,0.513441,0,372,0,49.934426,"{""ok"": 372}",
bazi,ipo_approx_v1,B_NATAL_003,TRAIN,2015,2015_2019,384,384,0,0.0,0.486979,0,384,0,0.486979,0.500483,0.0,0.0,1.0,1.0,4.869792,5.004825,2,0.513021,0,384,0,49.955427,"{""ok"": 384}",
bazi,ipo_approx_v1,B_NATAL_003,TRAIN,2016,2015_2019,399,399,0,0.0,0.491228,0,399,0,0.491228,0.500551,0.0,0.0,1.0,1.0,4.912281,5.005507,2,0.508772,0,399,0,50.167873,"{""ok"": 399}",
bazi,ipo_approx_v1,B_NATAL_003,TRAIN,2017,2015_2019,410,410,0,0.0,0.490244,0,410,0,0.490244,0.500516,0.0,0.0,1.0,1.0,4.902439,5.005156,2,0.509756,0,410,0,50.118664,"{""ok"": 410}",
bazi,ipo_approx_v1,B_NATAL_003,TRAIN,2018,2015_2019,433,433,0,0.0,0.494226,0,433,0,0.494226,0.500545,0.0,0.0,1.0,1.0,4.942263,5.00545,2,0.505774,0,433,0,50.317785,"{""ok"": 433}",
bazi,ipo_approx_v1,B_NATAL_003,VALIDATION,2019,2015_2019,438,438,0,0.0,0.495434,0,438,0,0.495434,0.500551,0.0,0.0,1.0,1.0,4.954338,5.005509,2,0.504566,0,438,0,50.378159,"{""ok"": 438}",
bazi,ipo_approx_v1,B_NATAL_003,VALIDATION,2020,2020_2021,443,443,0,0.0,0.496614,0,443,0,0.496614,0.500554,0.0,0.0,1.0,1.0,4.96614,5.005538,2,0.503386,0,443,0,50.437169,"{""ok"": 443}",
bazi,ipo_approx_v1,B_NATAL_003,VALIDATION,2021,2020_2021,459,459,0,0.0,0.496732,0,459,0,0.496732,0.500535,0.0,0.0,1.0,1.0,4.96732,5.005349,2,0.503268,0,459,0,50.44307,"{""ok"": 459}",
bazi,ipo_approx_v1,B_NATAL_003,VALIDATION,2022,2022_2026,474,474,0,0.0,0.5,0,474,0,0.5,0.500528,0.0,0.5,1.0,1.0,5.0,5.005283,2,0.5,0,474,0,50.606469,"{""ok"": 474}",
bazi,ipo_approx_v1,B_NATAL_004,OOS,2023,2022_2026,483,483,0,0.0,0.182195,0,483,0,0.182195,0.386405,0.0,0.0,0.0,1.0,1.821946,3.864051,2,0.817805,88,395,0,49.675769,"{""ok"": 483}",
bazi,ipo_approx_v1,B_NATAL_004,OOS,2024,2022_2026,490,490,0,0.0,0.183673,0,490,0,0.183673,0.387613,0.0,0.0,0.0,1.0,1.836735,3.876134,2,0.816327,90,400,0,49.749711,"{""ok"": 490}",
bazi,ipo_approx_v1,B_NATAL_004,OOS,2025,2022_2026,493,493,0,0.0,0.182556,0,493,0,0.182556,0.386694,0.0,0.0,0.0,1.0,1.825558,3.866943,2,0.817444,90,403,0,49.693827,"{""ok"": 493}",
bazi,ipo_approx_v1,B_NATAL_004,OOS,2026,2022_2026,997,997,0,0.0,0.182548,0,997,0,0.182548,0.386489,0.0,0.0,0.0,1.0,1.825476,3.864891,2,0.817452,182,815,0,49.69342,"{""ok"": 997}",
bazi,ipo_approx_v1,B_NATAL_004,TRAIN,2010,2010_2014,291,291,0,0.0,0.19244,0,291,0,0.19244,0.394896,0.0,0.0,0.0,1.0,1.924399,3.948957,2,0.80756,56,235,0,50.188031,"{""ok"": 291}",
bazi,ipo_approx_v1,B_NATAL_004,TRAIN,2011,2010_2014,326,326,0,0.0,0.196319,0,326,0,0.196319,0.397823,0.0,0.0,0.0,1.0,1.96319,3.978232,2,0.803681,64,262,0,50.381989,"{""ok"": 326}",
bazi,ipo_approx_v1,B_NATAL_004,TRAIN,2012,2010_2014,353,353,0,0.0,0.189802,0,353,0,0.189802,0.392701,0.0,0.0,0.0,1.0,1.898017,3.927008,2,0.810198,67,286,0,50.056123,"{""ok"": 353}",
bazi,ipo_approx_v1,B_NATAL_004,TRAIN,2013,2010_2014,371,371,0,0.0,0.188679,0,371,0,0.188679,0.391782,0.0,0.0,0.0,1.0,1.886792,3.91782,2,0.811321,70,301,0,50.0,"{""ok"": 371}",
bazi,ipo_approx_v1,B_NATAL_004,TRAIN,2014,2010_2014,372,372,0,0.0,0.188172,0,372,0,0.188172,0.391376,0.0,0.0,0.0,1.0,1.88172,3.913759,2,0.811828,70,302,0,49.97464,"{""ok"": 372}",
bazi,ipo_approx_v1,B_NATAL_004,TRAIN,2015,2015_2019,384,384,0,0.0,0.192708,0,384,0,0.192708,0.394941,0.0,0.0,0.0,1.0,1.927083,3.949405,2,0.807292,74,310,0,50.201454,"{""ok"": 384}",
bazi,ipo_approx_v1,B_NATAL_004,TRAIN,2016,2015_2019,399,399,0,0.0,0.185464,0,399,0,0.185464,0.389161,0.0,0.0,0.0,1.0,1.854637,3.891612,2,0.814536,74,325,0,49.839221,"{""ok"": 399}",
