hypothesis_id,birth_model,rank_within_experiment,stock_code,event_count,sum_excess_return,mean_excess_return,abs_mass_share,share_of_total
HYP-BZ-RAW-001,listing_open_v1,1,300280,10,-2.879456,-0.287946,0.020173,0.042906
HYP-BZ-RAW-001,listing_open_v1,2,300344,13,1.984555,0.152658,0.013903,-0.029571
HYP-BZ-RAW-001,listing_open_v1,3,600421,14,-1.833748,-0.130982,0.012847,0.027324
HYP-BZ-RAW-001,listing_open_v1,4,002336,9,-1.776314,-0.197368,0.012445,0.026468
HYP-BZ-RAW-001,listing_open_v1,5,300282,5,-1.737696,-0.347539,0.012174,0.025893
HYP-BZ-RAW-001,listing_open_v1,6,600766,6,-1.710312,-0.285052,0.011982,0.025485
HYP-BZ-RAW-001,listing_open_v1,7,688287,14,-1.662609,-0.118758,0.011648,0.024774
HYP-BZ-RAW-001,listing_open_v1,8,002087,6,-1.477353,-0.246225,0.01035,0.022014
HYP-BZ-RAW-001,listing_open_v1,9,002433,6,-1.476646,-0.246108,0.010345,0.022003
HYP-BZ-RAW-001,listing_open_v1,10,300630,9,-1.448687,-0.160965,0.010149,0.021587
HYP-BZ-RAW-001,listing_open_v1,11,603133,6,-1.405002,-0.234167,0.009843,0.020936
HYP-BZ-RAW-001,listing_open_v1,12,600599,14,-1.387514,-0.099108,0.009721,0.020675
HYP-BZ-RAW-001,listing_open_v1,13,600804,7,-1.381908,-0.197415,0.009681,0.020592
HYP-BZ-RAW-001,listing_open_v1,14,603388,12,-1.306745,-0.108895,0.009155,0.019472
HYP-BZ-RAW-001,listing_open_v1,15,600462,7,-1.289516,-0.184217,0.009034,0.019215
HYP-BZ-RAW-001,listing_open_v1,16,605081,13,-1.200695,-0.092361,0.008412,0.017891
HYP-BZ-RAW-001,listing_open_v1,17,600777,15,1.196204,0.079747,0.00838,-0.017824
HYP-BZ-RAW-001,listing_open_v1,18,300108,8,1.182103,0.147763,0.008282,-0.017614
HYP-BZ-RAW-001,listing_open_v1,19,300799,6,-1.163428,-0.193905,0.008151,0.017336
HYP-BZ-RAW-001,listing_open_v1,20,002781,2,-1.162071,-0.581036,0.008141,0.017316
HYP-BZ-RAW-001,listing_close_v1,1,300280,10,-2.879456,-0.287946,0.020755,0.044633
HYP-BZ-RAW-001,listing_close_v1,2,300344,13,1.984555,0.152658,0.014305,-0.030762
HYP-BZ-RAW-001,listing_close_v1,3,600421,13,-1.878725,-0.144517,0.013542,0.029121
HYP-BZ-RAW-001,listing_close_v1,4,300282,5,-1.737696,-0.347539,0.012526,0.026935
HYP-BZ-RAW-001,listing_close_v1,5,600766,6,-1.710312,-0.285052,0.012328,0.026511
HYP-BZ-RAW-001,listing_close_v1,6,688287,14,-1.662609,-0.118758,0.011984,0.025771
HYP-BZ-RAW-001,listing_close_v1,7,002087,6,-1.477353,-0.246225,0.010649,0.0229
HYP-BZ-RAW-001,listing_close_v1,8,002336,10,-1.453587,-0.145359,0.010478,0.022531
HYP-BZ-RAW-001,listing_close_v1,9,603133,6,-1.405002,-0.234167,0.010127,0.021778
HYP-BZ-RAW-001,listing_close_v1,10,600599,14,-1.387514,-0.099108,0.010001,0.021507
HYP-BZ-RAW-001,listing_close_v1,11,600804,7,-1.381908,-0.197415,0.009961,0.02142
HYP-BZ-RAW-001,listing_close_v1,12,603388,12,-1.306745,-0.108895,0.009419,0.020255
HYP-BZ-RAW-001,listing_close_v1,13,300630,8,-1.289533,-0.161192,0.009295,0.019988
HYP-BZ-RAW-001,listing_close_v1,14,600462,6,-1.22809,-0.204682,0.008852,0.019036
HYP-BZ-RAW-001,listing_close_v1,15,605081,12,-1.215549,-0.101296,0.008762,0.018842
HYP-BZ-RAW-001,listing_close_v1,16,600777,15,1.196204,0.079747,0.008622,-0.018542
HYP-BZ-RAW-001,listing_close_v1,17,002781,2,-1.162071,-0.581036,0.008376,0.018013
HYP-BZ-RAW-001,listing_close_v1,18,300068,15,-1.144013,-0.076268,0.008246,0.017733
HYP-BZ-RAW-001,listing_close_v1,19,300742,6,-1.118161,-0.18636,0.00806,0.017332
HYP-BZ-RAW-001,listing_close_v1,20,002417,2,-1.10997,-0.554985,0.008001,0.017205
HYP-BZ-RAW-001,ipo_approx_v1,1,300280,9,-2.308865,-0.256541,0.016539,0.035581
HYP-BZ-RAW-001,ipo_approx_v1,2,300344,13,1.984555,0.152658,0.014216,-0.030583
HYP-BZ-RAW-001,ipo_approx_v1,3,600421,14,-1.833748,-0.130982,0.013136,0.028259
HYP-BZ-RAW-001,ipo_approx_v1,4,600766,5,-1.652041,-0.330408,0.011834,0.025459
HYP-BZ-RAW-001,ipo_approx_v1,5,002087,6,-1.477353,-0.246225,0.010583,0.022767
HYP-BZ-RAW-001,ipo_approx_v1,6,600696,13,-1.453948,-0.111842,0.010415,0.022406
HYP-BZ-RAW-001,ipo_approx_v1,7,002336,10,-1.453587,-0.145359,0.010413,0.0224
HYP-BZ-RAW-001,ipo_approx_v1,8,600599,14,-1.387514,-0.099108,0.009939,0.021382
HYP-BZ-RAW-001,ipo_approx_v1,9,605081,14,-1.326575,-0.094755,0.009503,0.020443
HYP-BZ-RAW-001,ipo_approx_v1,10,600804,10,-1.290497,-0.12905,0.009244,0.019887
HYP-BZ-RAW-001,ipo_approx_v1,11,600462,10,-1.23872,-0.123872,0.008873,0.019089
HYP-BZ-RAW-001,ipo_approx_v1,12,600777,14,1.223102,0.087364,0.008761,-0.018848
HYP-BZ-RAW-001,ipo_approx_v1,13,002781,2,-1.162071,-0.581036,0.008324,0.017908
HYP-BZ-RAW-001,ipo_approx_v1,14,300029,12,-1.159152,-0.096596,0.008303,0.017863
HYP-BZ-RAW-001,ipo_approx_v1,15,300068,15,-1.144013,-0.076268,0.008195,0.01763
HYP-BZ-RAW-001,ipo_approx_v1,16,600387,10,-1.118968,-0.111897,0.008016,0.017244
HYP-BZ-RAW-001,ipo_approx_v1,17,002417,2,-1.10997,-0.554985,0.007951,0.017105
HYP-BZ-RAW-001,ipo_approx_v1,18,600811,8,1.064102,0.133013,0.007623,-0.016398
HYP-BZ-RAW-001,ipo_approx_v1,19,300208,10,-1.051427,-0.105143,0.007532,0.016203
HYP-BZ-RAW-001,ipo_approx_v1,20,300392,2,-1.045515,-0.522757,0.007489,0.016112
HYP-BZ-CAL-001,listing_open_v1,1,300344,5,1.751977,0.350395,0.036614,-0.134151
HYP-BZ-CAL-001,listing_open_v1,2,600766,4,-1.559133,-0.389783,0.032583,0.119385
HYP-BZ-CAL-001,listing_open_v1,3,002808,8,1.419462,0.177433,0.029665,-0.10869
HYP-BZ-CAL-001,listing_open_v1,4,300029,8,-1.197175,-0.149647,0.025019,0.091669
HYP-BZ-CAL-001,listing_open_v1,5,300742,3,-1.147772,-0.382591,0.023987,0.087886
HYP-BZ-CAL-001,listing_open_v1,6,002751,2,-0.994562,-0.497281,0.020785,0.076155
HYP-BZ-CAL-001,listing_open_v1,7,688287,5,-0.983465,-0.196693,0.020553,0.075305
HYP-BZ-CAL-001,listing_open_v1,8,603388,9,-0.977124,-0.108569,0.02042,0.07482
HYP-BZ-CAL-001,listing_open_v1,9,000606,2,-0.911511,-0.455756,0.019049,0.069796
HYP-BZ-CAL-001,listing_open_v1,10,300391,5,-0.860133,-0.172027,0.017975,0.065861
HYP-BZ-CAL-001,listing_open_v1,11,600819,11,0.800743,0.072795,0.016734,-0.061314
HYP-BZ-CAL-001,listing_open_v1,12,600306,5,-0.772959,-0.154592,0.016154,0.059186
HYP-BZ-CAL-001,listing_open_v1,13,000976,3,-0.739272,-0.246424,0.01545,0.056607
HYP-BZ-CAL-001,listing_open_v1,14,000023,5,-0.729067,-0.145813,0.015236,0.055826
HYP-BZ-CAL-001,listing_open_v1,15,688007,13,-0.696249,-0.053558,0.014551,0.053313
HYP-BZ-CAL-001,listing_open_v1,16,000622,7,-0.678831,-0.096976,0.014186,0.051979
HYP-BZ-CAL-001,listing_open_v1,17,603032,13,-0.656767,-0.050521,0.013725,0.050289
HYP-BZ-CAL-001,listing_open_v1,18,603003,7,-0.640143,-0.091449,0.013378,0.049017
HYP-BZ-CAL-001,listing_open_v1,19,002308,1,-0.613561,-0.613561,0.012822,0.046981
HYP-BZ-CAL-001,listing_open_v1,20,002740,4,-0.60735,-0.151838,0.012693,0.046506
HYP-BZ-CAL-001,listing_close_v1,1,600766,4,-1.559133,-0.389783,0.027157,0.102551
HYP-BZ-CAL-001,listing_close_v1,2,002808,5,1.552183,0.310437,0.027036,-0.102093
HYP-BZ-CAL-001,listing_close_v1,3,300344,6,1.285763,0.214294,0.022396,-0.08457
HYP-BZ-CAL-001,listing_close_v1,4,000584,2,-1.199418,-0.599709,0.020892,0.078891
HYP-BZ-CAL-001,listing_close_v1,5,300742,6,-1.118161,-0.18636,0.019476,0.073546
HYP-BZ-CAL-001,listing_close_v1,6,002087,2,-1.108656,-0.554328,0.019311,0.072921
HYP-BZ-CAL-001,listing_close_v1,7,603003,7,-1.101775,-0.157396,0.019191,0.072468
HYP-BZ-CAL-001,listing_close_v1,8,002751,2,-0.994562,-0.497281,0.017324,0.065416
HYP-BZ-CAL-001,listing_close_v1,9,002336,2,-0.983885,-0.491943,0.017138,0.064714
HYP-BZ-CAL-001,listing_close_v1,10,600811,7,0.932717,0.133245,0.016246,-0.061349
HYP-BZ-CAL-001,listing_close_v1,11,000023,6,-0.930312,-0.155052,0.016204,0.06119
HYP-BZ-CAL-001,listing_close_v1,12,600777,12,0.914126,0.076177,0.015922,-0.060126
HYP-BZ-CAL-001,listing_close_v1,13,300391,5,-0.860133,-0.172027,0.014982,0.056575
HYP-BZ-CAL-001,listing_close_v1,14,002272,9,0.848025,0.094225,0.014771,-0.055778
HYP-BZ-CAL-001,listing_close_v1,15,300495,2,-0.842041,-0.421021,0.014667,0.055385
HYP-BZ-CAL-001,listing_close_v1,16,600355,10,-0.812992,-0.081299,0.014161,0.053474
HYP-BZ-CAL-001,listing_close_v1,17,300029,10,-0.802875,-0.080287,0.013985,0.052808
HYP-BZ-CAL-001,listing_close_v1,18,300336,2,-0.776477,-0.388238,0.013525,0.051072
HYP-BZ-CAL-001,listing_close_v1,19,603963,5,-0.768209,-0.153642,0.013381,0.050528
HYP-BZ-CAL-001,listing_close_v1,20,000627,5,-0.766313,-0.153263,0.013348,0.050404
HYP-BZ-CAL-001,ipo_approx_v1,1,300344,3,2.12331,0.70777,0.045732,-0.212168
HYP-BZ-CAL-001,ipo_approx_v1,2,600421,11,-1.882731,-0.171157,0.040551,0.188129
HYP-BZ-CAL-001,ipo_approx_v1,3,600804,6,-1.694615,-0.282436,0.036499,0.169332
HYP-BZ-CAL-001,ipo_approx_v1,4,600599,8,-1.290051,-0.161256,0.027785,0.128906
HYP-BZ-CAL-001,ipo_approx_v1,5,600462,3,-1.207652,-0.402551,0.026011,0.120673
HYP-BZ-CAL-001,ipo_approx_v1,6,600387,10,-1.118968,-0.111897,0.024101,0.111811
HYP-BZ-CAL-001,ipo_approx_v1,7,300108,8,1.000575,0.125072,0.021551,-0.099981
HYP-BZ-CAL-001,ipo_approx_v1,8,300652,10,0.992776,0.099278,0.021383,-0.099202
HYP-BZ-CAL-001,ipo_approx_v1,9,000996,5,-0.991886,-0.198377,0.021363,0.099113
HYP-BZ-CAL-001,ipo_approx_v1,10,600262,13,0.856283,0.065868,0.018443,-0.085563
HYP-BZ-CAL-001,ipo_approx_v1,11,600070,9,-0.829813,-0.092201,0.017873,0.082918
HYP-BZ-CAL-001,ipo_approx_v1,12,600696,2,-0.783969,-0.391984,0.016885,0.078337
HYP-BZ-CAL-001,ipo_approx_v1,13,600705,6,0.781707,0.130284,0.016837,-0.078111
HYP-BZ-CAL-001,ipo_approx_v1,14,300709,12,-0.759688,-0.063307,0.016362,0.075911
HYP-BZ-CAL-001,ipo_approx_v1,15,000023,3,-0.73582,-0.245273,0.015848,0.073526
HYP-BZ-CAL-001,ipo_approx_v1,16,600811,1,0.665765,0.665765,0.014339,-0.066526
HYP-BZ-CAL-001,ipo_approx_v1,17,600122,2,-0.660299,-0.330149,0.014222,0.065979
HYP-BZ-CAL-001,ipo_approx_v1,18,000932,10,0.654344,0.065434,0.014093,-0.065384
HYP-BZ-CAL-001,ipo_approx_v1,19,600793,10,0.628798,0.06288,0.013543,-0.062832
HYP-BZ-CAL-001,ipo_approx_v1,20,002846,14,-0.617013,-0.044072,0.013289,0.061654
HYP-ZW-RAW-001,listing_open_v1,1,600766,5,-1.651724,-0.330345,0.040234,0.113778
HYP-ZW-RAW-001,listing_open_v1,2,603388,10,-1.161062,-0.116106,0.028282,0.079979
HYP-ZW-RAW-001,listing_open_v1,3,002272,3,1.159965,0.386655,0.028256,-0.079904
HYP-ZW-RAW-001,listing_open_v1,4,300392,2,-1.045515,-0.522757,0.025468,0.07202
HYP-ZW-RAW-001,listing_open_v1,5,000996,6,-0.975836,-0.162639,0.02377,0.06722
HYP-ZW-RAW-001,listing_open_v1,6,600599,8,-0.963823,-0.120478,0.023478,0.066393
HYP-ZW-RAW-001,listing_open_v1,7,600262,12,0.906709,0.075559,0.022087,-0.062458
HYP-ZW-RAW-001,listing_open_v1,8,600532,2,-0.873254,-0.436627,0.021272,0.060154
HYP-ZW-RAW-001,listing_open_v1,9,300089,2,-0.866884,-0.433442,0.021116,0.059715
HYP-ZW-RAW-001,listing_open_v1,10,000584,3,-0.841385,-0.280462,0.020495,0.057959
HYP-ZW-RAW-001,listing_open_v1,11,002751,1,-0.801036,-0.801036,0.019512,0.055179
HYP-ZW-RAW-001,listing_open_v1,12,300273,2,-0.753275,-0.376638,0.018349,0.051889
HYP-ZW-RAW-001,listing_open_v1,13,002336,2,-0.680631,-0.340315,0.016579,0.046885
HYP-ZW-RAW-001,listing_open_v1,14,003013,15,0.66571,0.044381,0.016216,-0.045857
HYP-ZW-RAW-001,listing_open_v1,15,688559,5,-0.656862,-0.131372,0.016,0.045248
HYP-ZW-RAW-001,listing_open_v1,16,002846,12,-0.633212,-0.052768,0.015424,0.043619
HYP-ZW-RAW-001,listing_open_v1,17,600926,15,0.614042,0.040936,0.014957,-0.042298
HYP-ZW-RAW-001,listing_open_v1,18,600466,1,-0.589331,-0.589331,0.014356,0.040596
HYP-ZW-RAW-001,listing_open_v1,19,600898,7,-0.559427,-0.079918,0.013627,0.038536
HYP-ZW-RAW-001,listing_open_v1,20,600696,4,-0.505755,-0.126439,0.01232,0.034839
HYP-ZW-RAW-001,listing_close_v1,1,300630,6,-1.446235,-0.241039,0.025934,0.066307
HYP-ZW-RAW-001,listing_close_v1,2,605081,12,-1.238585,-0.103215,0.022211,0.056786
HYP-ZW-RAW-001,listing_close_v1,3,002781,2,-1.162071,-0.581036,0.020839,0.053278
HYP-ZW-RAW-001,listing_close_v1,4,300068,15,-1.144013,-0.076268,0.020515,0.05245
HYP-ZW-RAW-001,listing_close_v1,5,300742,6,-1.118161,-0.18636,0.020051,0.051265
HYP-ZW-RAW-001,listing_close_v1,6,300208,10,-1.051427,-0.105143,0.018854,0.048206
HYP-ZW-RAW-001,listing_close_v1,7,002751,2,-0.994562,-0.497281,0.017835,0.045598
HYP-ZW-RAW-001,listing_close_v1,8,688287,6,-0.994136,-0.165689,0.017827,0.045579
HYP-ZW-RAW-001,listing_close_v1,9,300108,9,0.969912,0.107768,0.017393,-0.044468
HYP-ZW-RAW-001,listing_close_v1,10,600811,5,0.966469,0.193294,0.017331,-0.04431
HYP-ZW-RAW-001,listing_close_v1,11,301041,13,-0.906947,-0.069765,0.016264,0.041582
HYP-ZW-RAW-001,listing_close_v1,12,600671,13,0.891102,0.068546,0.015979,-0.040855
HYP-ZW-RAW-001,listing_close_v1,13,300495,5,-0.884535,-0.176907,0.015862,0.040554
HYP-ZW-RAW-001,listing_close_v1,14,600262,13,0.866785,0.066676,0.015543,-0.03974
HYP-ZW-RAW-001,listing_close_v1,15,300117,6,0.861386,0.143564,0.015447,-0.039493
HYP-ZW-RAW-001,listing_close_v1,16,000038,2,-0.848818,-0.424409,0.015221,0.038916
HYP-ZW-RAW-001,listing_close_v1,17,300219,13,-0.834734,-0.06421,0.014969,0.038271
HYP-ZW-RAW-001,listing_close_v1,18,600647,4,-0.808212,-0.202053,0.014493,0.037055
HYP-ZW-RAW-001,listing_close_v1,19,000823,10,-0.747319,-0.074732,0.013401,0.034263
HYP-ZW-RAW-001,listing_close_v1,20,600705,9,0.731566,0.081285,0.013119,-0.033541
HYP-ZW-RAW-001,ipo_approx_v1,1,600766,6,-1.710312,-0.285052,0.035923,0.13844
HYP-ZW-RAW-001,ipo_approx_v1,2,002336,7,-1.611248,-0.230178,0.033842,0.130422
HYP-ZW-RAW-001,ipo_approx_v1,3,300630,8,-1.417331,-0.177166,0.029769,0.114725
HYP-ZW-RAW-001,ipo_approx_v1,4,600193,8,-1.324701,-0.165588,0.027824,0.107227
HYP-ZW-RAW-001,ipo_approx_v1,5,300068,13,-1.32269,-0.101745,0.027782,0.107065
HYP-ZW-RAW-001,ipo_approx_v1,6,300799,5,-1.139618,-0.227924,0.023936,0.092246
HYP-ZW-RAW-001,ipo_approx_v1,7,600696,7,-1.12887,-0.161267,0.023711,0.091376
HYP-ZW-RAW-001,ipo_approx_v1,8,300652,10,1.095805,0.109581,0.023016,-0.088699
HYP-ZW-RAW-001,ipo_approx_v1,9,600811,8,0.967979,0.120997,0.020331,-0.078353
HYP-ZW-RAW-001,ipo_approx_v1,10,300709,10,-0.846933,-0.084693,0.017789,0.068555
HYP-ZW-RAW-001,ipo_approx_v1,11,600532,1,-0.845932,-0.845932,0.017768,0.068474
HYP-ZW-RAW-001,ipo_approx_v1,12,601168,12,0.829143,0.069095,0.017415,-0.067115
HYP-ZW-RAW-001,ipo_approx_v1,13,002272,6,0.824305,0.137384,0.017314,-0.066723
HYP-ZW-RAW-001,ipo_approx_v1,14,600768,8,0.818458,0.102307,0.017191,-0.06625
HYP-ZW-RAW-001,ipo_approx_v1,15,300282,1,-0.766394,-0.766394,0.016097,0.062035
HYP-ZW-RAW-001,ipo_approx_v1,16,603032,12,-0.747835,-0.06232,0.015707,0.060533
HYP-ZW-RAW-001,ipo_approx_v1,17,605188,15,0.72909,0.048606,0.015314,-0.059016
HYP-ZW-RAW-001,ipo_approx_v1,18,300576,7,-0.713469,-0.101924,0.014986,0.057751
HYP-ZW-RAW-001,ipo_approx_v1,19,688555,2,-0.712043,-0.356021,0.014956,0.057636
HYP-ZW-RAW-001,ipo_approx_v1,20,688578,4,0.685011,0.171253,0.014388,-0.055448
HYP-ZW-CAL-001,listing_open_v1,1,600766,5,-1.651724,-0.330345,0.042547,0.118753
HYP-ZW-CAL-001,listing_open_v1,2,603388,9,-1.268957,-0.140995,0.032687,0.091234
HYP-ZW-CAL-001,listing_open_v1,3,002272,3,1.159965,0.386655,0.02988,-0.083397
HYP-ZW-CAL-001,listing_open_v1,4,000996,6,-0.975836,-0.162639,0.025137,0.070159
HYP-ZW-CAL-001,listing_open_v1,5,600262,11,0.88244,0.080222,0.022731,-0.063444
HYP-ZW-CAL-001,listing_open_v1,6,600532,2,-0.873254,-0.436627,0.022494,0.062784
HYP-ZW-CAL-001,listing_open_v1,7,300392,1,-0.871623,-0.871623,0.022452,0.062667
HYP-ZW-CAL-001,listing_open_v1,8,000584,3,-0.841385,-0.280462,0.021673,0.060493
HYP-ZW-CAL-001,listing_open_v1,9,600599,7,-0.829065,-0.118438,0.021356,0.059607
HYP-ZW-CAL-001,listing_open_v1,10,300273,1,-0.81671,-0.81671,0.021038,0.058719
HYP-ZW-CAL-001,listing_open_v1,11,002751,1,-0.801036,-0.801036,0.020634,0.057592
HYP-ZW-CAL-001,listing_open_v1,12,002846,11,-0.684608,-0.062237,0.017635,0.049221
HYP-ZW-CAL-001,listing_open_v1,13,002336,2,-0.680631,-0.340315,0.017532,0.048935
HYP-ZW-CAL-001,listing_open_v1,14,003013,15,0.66571,0.044381,0.017148,-0.047862
HYP-ZW-CAL-001,listing_open_v1,15,688559,5,-0.656862,-0.131372,0.01692,0.047226
HYP-ZW-CAL-001,listing_open_v1,16,600926,14,0.638613,0.045615,0.01645,-0.045914
HYP-ZW-CAL-001,listing_open_v1,17,600466,1,-0.589331,-0.589331,0.015181,0.042371
HYP-ZW-CAL-001,listing_open_v1,18,600898,7,-0.559427,-0.079918,0.01441,0.040221
HYP-ZW-CAL-001,listing_open_v1,19,600112,3,-0.511046,-0.170349,0.013164,0.036742
HYP-ZW-CAL-001,listing_open_v1,20,000806,1,-0.494166,-0.494166,0.012729,0.035529
HYP-ZW-CAL-001,listing_close_v1,1,605081,11,-1.470621,-0.133693,0.03244,0.079063
HYP-ZW-CAL-001,listing_close_v1,2,300630,6,-1.446235,-0.241039,0.031902,0.077752
HYP-ZW-CAL-001,listing_close_v1,3,002781,2,-1.162071,-0.581036,0.025634,0.062475
HYP-ZW-CAL-001,listing_close_v1,4,300742,6,-1.118161,-0.18636,0.024665,0.060114
HYP-ZW-CAL-001,listing_close_v1,5,300068,13,-1.09842,-0.084494,0.02423,0.059053
HYP-ZW-CAL-001,listing_close_v1,6,688287,5,-1.052162,-0.210432,0.023209,0.056566
HYP-ZW-CAL-001,listing_close_v1,7,300208,10,-1.051427,-0.105143,0.023193,0.056527
HYP-ZW-CAL-001,listing_close_v1,8,300108,9,0.969912,0.107768,0.021395,-0.052144
HYP-ZW-CAL-001,listing_close_v1,9,300495,4,-0.964614,-0.241153,0.021278,0.051859
HYP-ZW-CAL-001,listing_close_v1,10,600647,2,-0.893075,-0.446537,0.0197,0.048013
HYP-ZW-CAL-001,listing_close_v1,11,600671,11,0.87153,0.07923,0.019225,-0.046855
HYP-ZW-CAL-001,listing_close_v1,12,600262,13,0.866785,0.066676,0.01912,-0.0466
HYP-ZW-CAL-001,listing_close_v1,13,300117,6,0.861386,0.143564,0.019001,-0.04631
HYP-ZW-CAL-001,listing_close_v1,14,000038,2,-0.848818,-0.424409,0.018724,0.045634
HYP-ZW-CAL-001,listing_close_v1,15,300219,13,-0.834734,-0.06421,0.018413,0.044877
HYP-ZW-CAL-001,listing_close_v1,16,002751,1,-0.801036,-0.801036,0.01767,0.043065
HYP-ZW-CAL-001,listing_close_v1,17,600705,9,0.731566,0.081285,0.016137,-0.03933
HYP-ZW-CAL-001,listing_close_v1,18,600781,2,-0.725115,-0.362557,0.015995,0.038983
HYP-ZW-CAL-001,listing_close_v1,19,600825,5,0.69424,0.138848,0.015314,-0.037324
HYP-ZW-CAL-001,listing_close_v1,20,600070,4,-0.664938,-0.166235,0.014668,0.035748
HYP-ZW-CAL-001,ipo_approx_v1,1,600766,6,-1.710312,-0.285052,0.039417,0.124503
HYP-ZW-CAL-001,ipo_approx_v1,2,002336,6,-1.608287,-0.268048,0.037066,0.117076
HYP-ZW-CAL-001,ipo_approx_v1,3,300630,7,-1.605389,-0.229341,0.036999,0.116865
HYP-ZW-CAL-001,ipo_approx_v1,4,600696,6,-1.602609,-0.267101,0.036935,0.116662
HYP-ZW-CAL-001,ipo_approx_v1,5,600193,5,-1.275613,-0.255123,0.029399,0.092859
HYP-ZW-CAL-001,ipo_approx_v1,6,300799,5,-1.139618,-0.227924,0.026265,0.082959
HYP-ZW-CAL-001,ipo_approx_v1,7,300068,11,-1.131512,-0.102865,0.026078,0.082369
HYP-ZW-CAL-001,ipo_approx_v1,8,300652,8,1.103559,0.137945,0.025433,-0.080334
HYP-ZW-CAL-001,ipo_approx_v1,9,600811,7,0.885961,0.126566,0.020419,-0.064494
HYP-ZW-CAL-001,ipo_approx_v1,10,600532,1,-0.845932,-0.845932,0.019496,0.06158
HYP-ZW-CAL-001,ipo_approx_v1,11,002272,5,0.845416,0.169083,0.019484,-0.061542
HYP-ZW-CAL-001,ipo_approx_v1,12,600768,7,0.773981,0.110569,0.017838,-0.056342
HYP-ZW-CAL-001,ipo_approx_v1,13,300282,1,-0.766394,-0.766394,0.017663,0.05579
HYP-ZW-CAL-001,ipo_approx_v1,14,300709,9,-0.753881,-0.083765,0.017375,0.054879
HYP-ZW-CAL-001,ipo_approx_v1,15,601168,11,0.729943,0.066358,0.016823,-0.053136
HYP-ZW-CAL-001,ipo_approx_v1,16,605188,15,0.72909,0.048606,0.016803,-0.053074
HYP-ZW-CAL-001,ipo_approx_v1,17,688555,2,-0.712043,-0.356021,0.01641,0.051833
HYP-ZW-CAL-001,ipo_approx_v1,18,688578,4,0.685011,0.171253,0.015787,-0.049866
HYP-ZW-CAL-001,ipo_approx_v1,19,002288,5,-0.604237,-0.120847,0.013926,0.043986
HYP-ZW-CAL-001,ipo_approx_v1,20,603388,3,-0.591109,-0.197036,0.013623,0.04303
HYP-HL-RAW-001,listing_open_v1,1,300280,5,-1.389534,-0.277907,0.015233,0.024163
HYP-HL-RAW-001,listing_open_v1,2,002750,5,-1.328392,-0.265678,0.014563,0.0231
HYP-HL-RAW-001,listing_open_v1,3,002336,5,-1.318669,-0.263734,0.014456,0.022931
HYP-HL-RAW-001,listing_open_v1,4,000584,6,-1.304834,-0.217472,0.014304,0.02269
HYP-HL-RAW-001,listing_open_v1,5,300282,3,-1.296578,-0.432193,0.014214,0.022546
HYP-HL-RAW-001,listing_open_v1,6,300799,3,-1.269086,-0.423029,0.013913,0.022068
HYP-HL-RAW-001,listing_open_v1,7,300630,4,-1.248616,-0.312154,0.013688,0.021712
HYP-HL-RAW-001,listing_open_v1,8,300208,6,-1.236171,-0.206028,0.013552,0.021496
HYP-HL-RAW-001,listing_open_v1,9,600421,7,-1.170637,-0.167234,0.012833,0.020356
HYP-HL-RAW-001,listing_open_v1,10,603963,6,-1.164447,-0.194075,0.012765,0.020249
HYP-HL-RAW-001,listing_open_v1,11,603388,7,-1.157276,-0.165325,0.012687,0.020124
HYP-HL-RAW-001,listing_open_v1,12,300029,5,-1.150115,-0.230023,0.012608,0.02
HYP-HL-RAW-001,listing_open_v1,13,600387,7,-1.145016,-0.163574,0.012552,0.019911
HYP-HL-RAW-001,listing_open_v1,14,300379,8,-1.142292,-0.142786,0.012523,0.019864
HYP-HL-RAW-001,listing_open_v1,15,600766,3,-1.092939,-0.364313,0.011982,0.019005
HYP-HL-RAW-001,listing_open_v1,16,002308,3,-1.052319,-0.350773,0.011536,0.018299
HYP-HL-RAW-001,listing_open_v1,17,603133,4,-1.033241,-0.25831,0.011327,0.017967
HYP-HL-RAW-001,listing_open_v1,18,002087,3,-1.018593,-0.339531,0.011167,0.017713
HYP-HL-RAW-001,listing_open_v1,19,300742,3,-0.957074,-0.319025,0.010492,0.016643
HYP-HL-RAW-001,listing_open_v1,20,600608,7,-0.91557,-0.130796,0.010037,0.015921
HYP-HL-RAW-001,listing_close_v1,1,600421,5,-1.623923,-0.324785,0.017904,0.025192
HYP-HL-RAW-001,listing_close_v1,2,603388,8,-1.501311,-0.187664,0.016552,0.02329
HYP-HL-RAW-001,listing_close_v1,3,002087,4,-1.44521,-0.361303,0.015933,0.02242
HYP-HL-RAW-001,listing_close_v1,4,300280,5,-1.389534,-0.277907,0.01532,0.021556
HYP-HL-RAW-001,listing_close_v1,5,600599,7,-1.380918,-0.197274,0.015225,0.021422
HYP-HL-RAW-001,listing_close_v1,6,605081,4,-1.324669,-0.331167,0.014604,0.02055
HYP-HL-RAW-001,listing_close_v1,7,300282,3,-1.296578,-0.432193,0.014295,0.020114
HYP-HL-RAW-001,listing_close_v1,8,002433,4,-1.26765,-0.316912,0.013976,0.019665
HYP-HL-RAW-001,listing_close_v1,9,300029,9,-1.24947,-0.13883,0.013775,0.019383
HYP-HL-RAW-001,listing_close_v1,10,300630,4,-1.248616,-0.312154,0.013766,0.01937
HYP-HL-RAW-001,listing_close_v1,11,300208,6,-1.236171,-0.206028,0.013629,0.019177
