hypothesis_id,object_id,birth_model,direction_source,partition,horizon,event_count,pool_count,positive_rate,sample_count,eligible_stock_count,coverage_start,coverage_end,mean_return,median_return,std_return,up_rate,mean_excess_return,excess_up_rate,mean_bench_return
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,TRAIN,10,2964,10647,0.278388,2961,241,2010-01-04,2020-06-30,0.003084,-0.001625,0.202224,0.489362,-0.002613,0.424181,0.005697
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,TRAIN,20,2964,10647,0.278388,2959,241,2010-01-04,2020-06-30,0.008456,-0.008924,0.256796,0.460629,0.001515,0.428861,0.006941
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,TRAIN,60,2964,10647,0.278388,2932,241,2010-01-04,2020-06-30,0.020063,-0.02177,0.313765,0.445089,0.019318,0.466576,0.000745
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,VALIDATION,5,1990,5246,0.379337,1990,289,2019-01-02,2022-10-10,0.002752,0.008417,0.100917,0.546231,-0.01019,0.484422,0.012942
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,VALIDATION,10,1990,5246,0.379337,1987,289,2019-01-02,2022-10-10,-0.009104,-0.004392,0.140276,0.471565,-0.01984,0.419728,0.010737
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,VALIDATION,20,1990,5246,0.379337,1982,289,2019-01-02,2022-10-10,-0.054945,-0.049676,0.193713,0.337538,-0.055921,0.310797,0.000976
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,VALIDATION,60,1990,5246,0.379337,1912,289,2019-01-02,2022-10-10,0.020545,-0.020871,0.285973,0.449791,-0.007123,0.422594,0.027668
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,OOS,5,934,3529,0.264664,862,166,2023-01-03,2026-08-14,-0.02787,-0.020442,0.082324,0.343387,-0.011521,0.414153,-0.016349
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,OOS,10,934,3529,0.264664,858,166,2023-01-03,2026-08-14,-0.0226,-0.020861,0.109243,0.393939,-0.016028,0.402098,-0.006572
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,OOS,20,934,3529,0.264664,848,166,2023-01-03,2026-08-14,-0.016073,-0.007592,0.172894,0.476415,-0.012994,0.450472,-0.003078
HYP-CON-BZ-ZW-RAW-001,bazi_ziwei_raw,ipo_approx_v1,raw,OOS,60,934,3529,0.264664,769,166,2023-01-03,2026-08-14,-0.008571,-0.020846,0.236167,0.443433,-0.006782,0.456437,-0.001788
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,TRAIN,5,686,10647,0.064431,685,159,2010-01-04,2018-12-10,-0.010397,-0.005175,0.142941,0.468613,-0.007658,0.439416,-0.002739
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,TRAIN,10,686,10647,0.064431,684,159,2010-01-04,2018-12-10,-0.004111,-0.005402,0.177195,0.475146,-0.008524,0.423977,0.004413
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,TRAIN,20,686,10647,0.064431,683,159,2010-01-04,2018-12-10,0.002127,-0.014311,0.202794,0.426061,-0.007282,0.401171,0.009408
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,TRAIN,60,686,10647,0.064431,680,159,2010-01-04,2018-12-10,0.036337,-0.014335,0.334156,0.477941,0.031146,0.480882,0.005191
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,VALIDATION,5,454,5246,0.086542,453,160,2019-01-02,2022-10-10,-0.001541,0.008499,0.100506,0.560706,-0.014466,0.470199,0.012925
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,VALIDATION,10,454,5246,0.086542,453,160,2019-01-02,2022-10-10,-0.019602,-0.009943,0.143986,0.443709,-0.027576,0.397351,0.007974
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,VALIDATION,20,454,5246,0.086542,453,160,2019-01-02,2022-10-10,-0.05596,-0.055998,0.216815,0.337748,-0.051481,0.339956,-0.004478
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,VALIDATION,60,454,5246,0.086542,432,160,2019-01-02,2022-10-10,0.036426,-0.018929,0.326697,0.474537,0.018313,0.435185,0.018113
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,OOS,5,190,3529,0.05384,178,73,2023-01-03,2026-08-14,-0.028957,-0.027113,0.063407,0.331461,-0.016888,0.38764,-0.012069
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,OOS,10,190,3529,0.05384,175,73,2023-01-03,2026-08-14,-0.027937,-0.020161,0.100929,0.371429,-0.027352,0.337143,-0.000585
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,OOS,20,190,3529,0.05384,175,73,2023-01-03,2026-08-14,-0.034513,-0.010846,0.180382,0.462857,-0.034309,0.417143,-0.000204
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_open_v1,calibrated,OOS,60,190,3529,0.05384,161,73,2023-01-03,2026-08-14,-0.043273,-0.042389,0.204789,0.385093,-0.056434,0.378882,0.013161
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,TRAIN,5,722,10647,0.067813,722,152,2010-01-04,2019-07-12,0.001976,-0.001113,0.154124,0.490305,0.002711,0.461219,-0.000735
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,TRAIN,10,722,10647,0.067813,722,152,2010-01-04,2019-07-12,0.013762,0.00605,0.20619,0.522161,0.00569,0.476454,0.008072
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,TRAIN,20,722,10647,0.067813,722,152,2010-01-04,2019-07-12,0.020079,-0.003064,0.251194,0.481994,0.011242,0.451524,0.008837
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,TRAIN,60,722,10647,0.067813,716,152,2010-01-04,2019-07-12,0.063422,0.011127,0.355059,0.522346,0.045367,0.51257,0.018055
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,VALIDATION,5,469,5246,0.089401,468,143,2019-01-02,2022-10-10,0.002126,0.007652,0.109769,0.549145,-0.011107,0.463675,0.013234
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,VALIDATION,10,469,5246,0.089401,468,143,2019-01-02,2022-10-10,-0.009542,-0.006494,0.140031,0.461538,-0.01904,0.42094,0.009498
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,VALIDATION,20,469,5246,0.089401,467,143,2019-01-02,2022-10-10,-0.064711,-0.050982,0.207715,0.334047,-0.06326,0.342612,-0.001451
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,VALIDATION,60,469,5246,0.089401,447,143,2019-01-02,2022-10-10,0.010155,-0.031949,0.294397,0.425056,-0.012869,0.387025,0.023024
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,OOS,5,182,3529,0.051573,168,70,2023-01-03,2026-08-14,-0.032373,-0.027695,0.082844,0.297619,-0.015899,0.35119,-0.016475
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,OOS,10,182,3529,0.051573,168,70,2023-01-03,2026-08-14,-0.026907,-0.026059,0.11379,0.363095,-0.02412,0.327381,-0.002787
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,OOS,20,182,3529,0.051573,166,70,2023-01-03,2026-08-14,-0.026448,-0.021306,0.188994,0.451807,-0.021545,0.433735,-0.004903
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,listing_close_v1,calibrated,OOS,60,182,3529,0.051573,149,70,2023-01-03,2026-08-14,-0.026844,-0.065645,0.275925,0.395973,-0.033591,0.342282,0.006747
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,TRAIN,5,618,10647,0.058045,618,153,2010-01-04,2020-06-30,-0.003161,0.001384,0.135548,0.509709,-0.004555,0.462783,0.001395
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,TRAIN,10,618,10647,0.058045,618,153,2010-01-04,2020-06-30,0.004759,0.0,0.182454,0.496764,-0.004837,0.428803,0.009596
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,TRAIN,20,618,10647,0.058045,618,153,2010-01-04,2020-06-30,0.004518,-0.006451,0.205168,0.461165,-0.006401,0.420712,0.010919
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,TRAIN,60,618,10647,0.058045,612,153,2010-01-04,2020-06-30,0.02169,-0.014172,0.283979,0.45915,0.017236,0.478758,0.004454
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,VALIDATION,5,481,5246,0.091689,481,155,2019-01-02,2022-10-10,0.000453,0.003448,0.098843,0.511435,-0.012166,0.430353,0.012618
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,VALIDATION,10,481,5246,0.091689,480,155,2019-01-02,2022-10-10,-0.009048,-0.00776,0.146317,0.460417,-0.018122,0.404167,0.009074
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,VALIDATION,20,481,5246,0.091689,479,155,2019-01-02,2022-10-10,-0.055965,-0.049645,0.1923,0.334029,-0.054777,0.313152,-0.001188
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,VALIDATION,60,481,5246,0.091689,465,155,2019-01-02,2022-10-10,0.008401,-0.020091,0.254673,0.443011,-0.018215,0.387097,0.026616
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,OOS,5,193,3529,0.05469,172,81,2023-01-03,2026-08-14,-0.018444,-0.008911,0.080601,0.44186,-0.008522,0.453488,-0.009922
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,OOS,10,193,3529,0.05469,171,81,2023-01-03,2026-08-14,-0.006178,0.002143,0.116563,0.508772,-0.005632,0.491228,-0.000546
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,OOS,20,193,3529,0.05469,169,81,2023-01-03,2026-08-14,0.011524,0.018431,0.170729,0.591716,0.009614,0.502959,0.001911
HYP-CON-BZ-ZW-CAL-001,bazi_ziwei_calibrated,ipo_approx_v1,calibrated,OOS,60,193,3529,0.05469,154,81,2023-01-03,2026-08-14,0.059276,0.014201,0.242397,0.558442,0.048766,0.538961,0.01051
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,TRAIN,5,4788,10647,0.449704,4787,361,2010-01-04,2020-06-30,0.002142,0.001307,0.12452,0.505327,0.001788,0.460414,0.000355
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,TRAIN,10,4788,10647,0.449704,4784,361,2010-01-04,2020-06-30,0.004156,-0.00126,0.170889,0.49143,-0.002361,0.428512,0.006518
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,TRAIN,20,4788,10647,0.449704,4779,361,2010-01-04,2020-06-30,0.021836,-0.003006,0.248936,0.487131,0.007165,0.43168,0.014671
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,TRAIN,60,4788,10647,0.449704,4735,361,2010-01-04,2020-06-30,0.074974,0.006981,0.358227,0.511299,0.047767,0.495248,0.027207
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,VALIDATION,5,2166,5246,0.412886,2161,368,2019-01-02,2022-10-10,-0.00353,0.00198,0.096529,0.509949,-0.009847,0.490514,0.006317
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,VALIDATION,10,2166,5246,0.412886,2158,368,2019-01-02,2022-10-10,-0.01393,-0.008666,0.131933,0.440222,-0.016693,0.431418,0.002763
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,VALIDATION,20,2166,5246,0.412886,2150,368,2019-01-02,2022-10-10,-0.056521,-0.057793,0.187858,0.306512,-0.047754,0.329302,-0.008767
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,VALIDATION,60,2166,5246,0.412886,2090,368,2019-01-02,2022-10-10,0.006761,-0.034043,0.275051,0.411962,0.011763,0.452153,-0.005002
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,OOS,5,1446,3529,0.409748,1431,278,2023-01-03,2026-08-14,-0.032414,-0.029282,0.073237,0.263452,-0.009319,0.418588,-0.023095
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,OOS,10,1446,3529,0.409748,1423,278,2023-01-03,2026-08-14,-0.035617,-0.029607,0.107649,0.331694,-0.021951,0.394238,-0.013666
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,OOS,20,1446,3529,0.409748,1407,278,2023-01-03,2026-08-14,-0.043525,-0.02381,0.179331,0.422175,-0.037677,0.412935,-0.005848
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_open_v1,raw,OOS,60,1446,3529,0.409748,1228,278,2023-01-03,2026-08-14,-0.051185,-0.063961,0.24659,0.341205,-0.047997,0.370521,-0.003188
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,TRAIN,5,5118,10647,0.480699,5117,364,2010-01-04,2020-06-30,0.000376,-0.001584,0.127262,0.486027,0.001266,0.456517,-0.00089
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,TRAIN,10,5118,10647,0.480699,5115,364,2010-01-04,2020-06-30,0.001786,-0.005115,0.179064,0.474487,-0.003784,0.416618,0.005569
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,TRAIN,20,5118,10647,0.480699,5111,364,2010-01-04,2020-06-30,0.019685,-0.00601,0.27118,0.474271,0.007497,0.426727,0.012188
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,TRAIN,60,5118,10647,0.480699,5063,364,2010-01-04,2020-06-30,0.059365,-0.007882,0.372495,0.482125,0.033453,0.473237,0.025912
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,VALIDATION,5,2311,5246,0.440526,2308,374,2019-01-02,2022-10-10,-0.00185,0.003919,0.098311,0.52383,-0.014688,0.461005,0.012838
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,VALIDATION,10,2311,5246,0.440526,2303,374,2019-01-02,2022-10-10,-0.010092,-0.005495,0.136452,0.464611,-0.01969,0.42119,0.009598
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,VALIDATION,20,2311,5246,0.440526,2294,374,2019-01-02,2022-10-10,-0.046509,-0.046151,0.186304,0.333915,-0.050165,0.31735,0.003656
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,VALIDATION,60,2311,5246,0.440526,2228,374,2019-01-02,2022-10-10,0.02001,-0.022512,0.278598,0.438061,0.000256,0.425943,0.019754
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,OOS,5,1454,3529,0.412015,1444,285,2023-01-03,2026-08-14,-0.03223,-0.028764,0.075604,0.280471,-0.012124,0.396122,-0.020107
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,OOS,10,1454,3529,0.412015,1432,285,2023-01-03,2026-08-14,-0.036768,-0.029138,0.106783,0.340782,-0.028314,0.371508,-0.008454
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,OOS,20,1454,3529,0.412015,1415,285,2023-01-03,2026-08-14,-0.042668,-0.019555,0.182249,0.433922,-0.041002,0.414134,-0.001665
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,listing_close_v1,raw,OOS,60,1454,3529,0.412015,1233,285,2023-01-03,2026-08-14,-0.04814,-0.065645,0.250857,0.34631,-0.048186,0.364964,4.7e-05
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,TRAIN,5,4805,10647,0.451301,4804,363,2010-01-04,2020-06-30,0.005308,0.001508,0.130052,0.506245,0.004931,0.462948,0.000377
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,TRAIN,10,4805,10647,0.451301,4802,363,2010-01-04,2020-06-30,0.009479,-0.00126,0.189041,0.491254,0.002727,0.432945,0.006752
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,TRAIN,20,4805,10647,0.451301,4797,363,2010-01-04,2020-06-30,0.030482,0.0,0.285298,0.496977,0.015758,0.437565,0.014725
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,TRAIN,60,4805,10647,0.451301,4754,363,2010-01-04,2020-06-30,0.081527,0.00829,0.38283,0.516618,0.053632,0.498528,0.027895
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,VALIDATION,5,2147,5246,0.409264,2144,371,2019-01-02,2022-07-01,-0.007883,0.0,0.09458,0.48694,-0.014135,0.467351,0.006252
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,VALIDATION,10,2147,5246,0.409264,2139,371,2019-01-02,2022-07-01,-0.020702,-0.013506,0.133016,0.411875,-0.023325,0.403927,0.002623
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,VALIDATION,20,2147,5246,0.409264,2137,371,2019-01-02,2022-07-01,-0.061309,-0.056213,0.183791,0.296678,-0.051934,0.32569,-0.009375
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,VALIDATION,60,2147,5246,0.409264,2067,371,2019-01-02,2022-07-01,0.00673,-0.031987,0.258135,0.418965,0.014427,0.460087,-0.007697
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,OOS,5,1441,3529,0.408331,1427,278,2023-01-03,2026-08-14,-0.031162,-0.028329,0.075889,0.275403,-0.008703,0.414856,-0.022458
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,OOS,10,1441,3529,0.408331,1416,278,2023-01-03,2026-08-14,-0.033483,-0.027519,0.113993,0.342514,-0.02047,0.405367,-0.013013
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,OOS,20,1441,3529,0.408331,1398,278,2023-01-03,2026-08-14,-0.041711,-0.020144,0.177309,0.429185,-0.037039,0.398426,-0.004671
HYP-CON-BZ-HL-RAW-001,bazi_huangli_raw,ipo_approx_v1,raw,OOS,60,1441,3529,0.408331,1212,278,2023-01-03,2026-08-14,-0.046779,-0.058876,0.243993,0.35231,-0.045929,0.374587,-0.000851
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,TRAIN,5,981,10647,0.092139,980,274,2010-07-01,2019-01-02,0.010216,0.003379,0.123674,0.528571,0.008343,0.477551,0.001874
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,TRAIN,10,981,10647,0.092139,980,274,2010-07-01,2019-01-02,0.012516,0.005887,0.153209,0.52551,0.004372,0.447959,0.008144
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,TRAIN,20,981,10647,0.092139,980,274,2010-07-01,2019-01-02,0.026605,-0.00303,0.187924,0.479592,0.007618,0.431633,0.018988
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,TRAIN,60,981,10647,0.092139,973,274,2010-07-01,2019-01-02,0.105416,0.023677,0.359092,0.554985,0.057117,0.51593,0.048299
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,VALIDATION,5,383,5246,0.073008,381,209,2019-01-02,2022-07-01,-0.010019,0.0,0.102828,0.496063,-0.014779,0.498688,0.004759
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,VALIDATION,10,383,5246,0.073008,381,209,2019-01-02,2022-07-01,-0.024194,-0.010989,0.141892,0.412073,-0.018378,0.454068,-0.005816
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,VALIDATION,20,383,5246,0.073008,380,209,2019-01-02,2022-07-01,-0.046206,-0.038206,0.202524,0.389474,-0.02903,0.434211,-0.017176
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,VALIDATION,60,383,5246,0.073008,363,209,2019-01-02,2022-07-01,0.016175,-0.034329,0.267515,0.424242,0.049369,0.509642,-0.033194
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,OOS,5,285,3529,0.080759,283,137,2023-01-03,2026-07-01,-0.030698,-0.030145,0.067122,0.24735,-0.006708,0.45583,-0.02399
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,OOS,10,285,3529,0.080759,280,137,2023-01-03,2026-07-01,-0.036788,-0.03217,0.104731,0.332143,-0.018904,0.421429,-0.017883
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,OOS,20,285,3529,0.080759,279,137,2023-01-03,2026-07-01,-0.058359,-0.051948,0.168209,0.383513,-0.045553,0.394265,-0.012807
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_open_v1,calibrated,OOS,60,285,3529,0.080759,239,137,2023-01-03,2026-07-01,-0.065334,-0.06268,0.231559,0.292887,-0.079523,0.309623,0.01419
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,TRAIN,5,918,10647,0.086221,918,245,2010-04-01,2019-07-12,0.013852,-0.001325,0.145893,0.491285,0.014649,0.466231,-0.000797
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,TRAIN,10,918,10647,0.086221,918,245,2010-04-01,2019-07-12,0.022301,-0.000568,0.209022,0.498911,0.015493,0.441176,0.006808
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,TRAIN,20,918,10647,0.086221,917,245,2010-04-01,2019-07-12,0.050012,0.005685,0.315655,0.520174,0.033752,0.46783,0.01626
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,TRAIN,60,918,10647,0.086221,913,245,2010-04-01,2019-07-12,0.128325,0.018519,0.440097,0.535597,0.081931,0.516977,0.046394
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,VALIDATION,5,432,5246,0.082348,431,197,2019-01-02,2022-07-01,-0.001703,0.003096,0.093164,0.510441,-0.010887,0.484919,0.009184
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,VALIDATION,10,432,5246,0.082348,431,197,2019-01-02,2022-07-01,-0.010475,-0.006803,0.121475,0.452436,-0.013446,0.452436,0.002971
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,VALIDATION,20,432,5246,0.082348,430,197,2019-01-02,2022-07-01,-0.042135,-0.042037,0.182117,0.337209,-0.034594,0.344186,-0.007541
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,VALIDATION,60,432,5246,0.082348,421,197,2019-01-02,2022-07-01,0.017298,-0.031949,0.273854,0.418052,0.024557,0.458432,-0.007259
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,OOS,5,257,3529,0.072825,255,125,2023-01-03,2026-07-01,-0.025384,-0.02963,0.075708,0.313725,-0.004111,0.403922,-0.021272
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,OOS,10,257,3529,0.072825,254,125,2023-01-03,2026-07-01,-0.033923,-0.029067,0.114216,0.362205,-0.022015,0.38189,-0.011907
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,OOS,20,257,3529,0.072825,251,125,2023-01-03,2026-07-01,-0.04724,-0.028302,0.194699,0.398406,-0.04207,0.38247,-0.005169
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,listing_close_v1,calibrated,OOS,60,257,3529,0.072825,215,125,2023-01-03,2026-07-01,-0.055272,-0.076821,0.259431,0.334884,-0.074379,0.306977,0.019107
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,TRAIN,5,946,10647,0.088851,946,252,2010-04-01,2020-06-30,0.011351,0.004934,0.135253,0.529598,0.012425,0.505285,-0.001074
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,TRAIN,10,946,10647,0.088851,946,252,2010-04-01,2020-06-30,0.025923,0.007581,0.182841,0.528541,0.018933,0.486258,0.006991
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,TRAIN,20,946,10647,0.088851,946,252,2010-04-01,2020-06-30,0.046006,0.009187,0.227427,0.524313,0.032596,0.5,0.01341
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,TRAIN,60,946,10647,0.088851,936,252,2010-04-01,2020-06-30,0.128383,0.041683,0.392249,0.584402,0.090608,0.561966,0.037775
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,VALIDATION,5,429,5246,0.081777,427,221,2019-01-02,2022-07-01,-0.009312,0.0,0.097081,0.484778,-0.01546,0.473068,0.006148
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,VALIDATION,10,429,5246,0.081777,426,221,2019-01-02,2022-07-01,-0.01837,-0.010714,0.15052,0.42723,-0.016177,0.424883,-0.002193
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,VALIDATION,20,429,5246,0.081777,425,221,2019-01-02,2022-07-01,-0.049061,-0.037685,0.196981,0.336471,-0.035865,0.385882,-0.013196
HYP-CON-BZ-HL-CAL-001,bazi_huangli_calibrated,ipo_approx_v1,calibrated,VALIDATION,60,429,5246,0.081777,411,221,2019-01-02,2022-07-01,0.009746,-0.037079,0.248993,0.396594,0.03696,0.498783,-0.027214
